image_path,image_std,image_mean,image_max,image_min,image_contrast
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4149/D_4149_1.RIGHT_MLO.png,18351.975857583104,22103.675964450573,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4149/D_4149_1.LEFT_MLO.png,20386.73630298692,23837.449971595015,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4139/D_4139_1.LEFT_CC.png,17425.480429779556,12249.960908827943,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4139/D_4139_1.LEFT_MLO.png,19027.724892535043,14024.796055344292,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4139/D_4139_1.RIGHT_MLO.png,17221.441826920785,14430.419128829006,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4139/D_4139_1.RIGHT_CC.png,19499.105225359766,12619.841554133249,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4122/D_4122_1.LEFT_CC.png,15656.781303616046,10188.995231614073,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4122/D_4122_1.LEFT_MLO.png,17837.305685545627,17539.295469290148,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4122/D_4122_1.RIGHT_CC.png,16902.607559904518,11014.539077588684,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4122/D_4122_1.RIGHT_MLO.png,17785.939067740394,16847.81752357007,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4158/D_4158_1.LEFT_MLO.png,20854.8855676673,16899.397941643354,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4158/D_4158_1.RIGHT_CC.png,17271.09015762303,10549.895913898505,65534,0,65534
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4158/D_4158_1.LEFT_CC.png,16252.560083635017,10070.010568542568,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4158/D_4158_1.RIGHT_MLO.png,17292.408053918392,14814.550789908606,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4126/D_4126_1.LEFT_CC.png,15536.620809196269,14660.028669714375,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4126/D_4126_1.LEFT_MLO.png,16812.854501212292,17942.51409651724,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4126/D_4126_1.RIGHT_MLO.png,15582.162922720472,17894.84824960662,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4126/D_4126_1.RIGHT_CC.png,16080.284505263184,17638.863398149566,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4111/D_4111_1.LEFT_MLO.png,16816.93805377981,19015.961771058224,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4111/D_4111_1.RIGHT_CC.png,15117.13031716372,12288.81282809387,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4111/D_4111_1.RIGHT_MLO.png,15271.353233576996,18395.928598544106,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4111/D_4111_1.LEFT_CC.png,14760.311562182174,12498.904544348874,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4106/D_4106_1.LEFT_MLO.png,15872.968659840439,11681.222745221665,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4106/D_4106_1.LEFT_CC.png,14811.579104476943,9479.635826812048,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4106/D_4106_1.RIGHT_MLO.png,13657.87489514938,10153.440373694886,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4106/D_4106_1.RIGHT_CC.png,16492.398497125,11102.745466971855,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4127/D_4127_1.LEFT_MLO.png,23245.766567705767,19851.22127176852,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4127/D_4127_1.RIGHT_CC.png,20117.04972261896,12571.594377052927,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4127/D_4127_1.RIGHT_MLO.png,16769.126702255042,11175.936654726089,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4127/D_4127_1.LEFT_CC.png,20289.99385612781,12730.623458991266,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4120/D_4120_1.RIGHT_CC.png,18831.199107409047,13833.058497664282,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4120/D_4120_1.RIGHT_MLO.png,19581.523313941147,17740.480128131596,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4120/D_4120_1.LEFT_MLO.png,19253.432203532073,18573.8727912002,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4120/D_4120_1.LEFT_CC.png,16639.716092017443,11553.598623498228,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4188/D_4188_1.RIGHT_MLO.png,18315.435837068344,17402.00893199665,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4188/D_4188_1.RIGHT_CC.png,19364.84498291966,18358.04677211372,65534,0,65534
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4188/D_4188_1.LEFT_CC.png,16399.20446215809,14717.507562595367,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4188/D_4188_1.LEFT_MLO.png,17728.95205818338,18349.43564990249,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4036/D_4036_1.RIGHT_CC.png,12391.310989458481,7434.04728152983,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4036/D_4036_1.LEFT_MLO.png,15977.678730887132,9484.438907368698,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4036/D_4036_1.LEFT_CC.png,15111.824665597343,7694.969450518424,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4036/D_4036_1.RIGHT_MLO.png,17310.63539887155,14608.489676347632,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4143/D_4143_1.LEFT_MLO.png,15352.820448278078,11899.787058125332,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4143/D_4143_1.RIGHT_CC.png,16110.350188742479,7810.241706812493,65534,0,65534
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4143/D_4143_1.LEFT_CC.png,15431.950470162548,8883.36797064,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4143/D_4143_1.RIGHT_MLO.png,14354.443781984566,10119.08748741699,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4177/D_4177_1.RIGHT_CC.png,17496.558446961324,12945.120511364588,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4177/D_4177_1.LEFT_CC.png,16346.420462633881,13706.470910226573,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4177/D_4177_1.LEFT_MLO.png,18938.04879074677,16372.131320870956,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4177/D_4177_1.RIGHT_MLO.png,17879.09342242902,13517.220283899369,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4096/D_4096_1.RIGHT_MLO.png,17795.961968201966,15000.118907812404,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4096/D_4096_1.RIGHT_CC.png,20516.082484051374,14788.966464864812,65534,0,65534
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4096/D_4096_1.LEFT_MLO.png,18282.139162112624,16189.761935262011,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4096/D_4096_1.LEFT_CC.png,17090.238416622095,11901.82521719995,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4108/D_4108_1.RIGHT_MLO.png,14154.290128356857,12028.332246340362,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4108/D_4108_1.LEFT_MLO.png,14803.845393384621,14676.989508600765,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4108/D_4108_1.LEFT_CC.png,15025.8773416339,11288.881099433993,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4108/D_4108_1.RIGHT_CC.png,15136.560777232076,12021.735898982199,65534,0,65534
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4173/D_4173_1.RIGHT_MLO.png,18234.739290044996,17377.305046449037,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4173/D_4173_1.LEFT_CC.png,14728.717595370135,13542.160217183939,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4173/D_4173_1.LEFT_MLO.png,19322.40181264966,18069.826386144727,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4173/D_4173_1.RIGHT_CC.png,15053.654198023378,14500.966632438185,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4053/D_4053_1.LEFT_CC.png,16673.198559218155,10793.642413998277,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4053/D_4053_1.RIGHT_MLO.png,18513.573965565032,14612.500131327208,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4053/D_4053_1.RIGHT_CC.png,15084.95155445982,8983.86973309062,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4053/D_4053_1.LEFT_MLO.png,19480.507145919666,16585.488314879116,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4153/D_4153_1.RIGHT_CC.png,15063.933217526808,10105.637540543195,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4153/D_4153_1.RIGHT_MLO.png,16780.42042566428,12304.862657902062,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4153/D_4153_1.LEFT_CC.png,16835.839822092952,11489.074738205854,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4153/D_4153_1.LEFT_MLO.png,17928.313042753558,14254.5521211874,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4175/D_4175_1.LEFT_CC.png,13703.788541970178,10736.12250906546,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4175/D_4175_1.RIGHT_CC.png,15216.506734796527,12608.755061704978,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4175/D_4175_1.LEFT_MLO.png,15566.213779522077,16542.850718304217,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4175/D_4175_1.RIGHT_MLO.png,17163.93814548597,14365.465779369752,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4142/D_4142_1.RIGHT_CC.png,14472.746333817555,10262.50508985453,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4142/D_4142_1.LEFT_MLO.png,15069.494687317938,10597.601795310358,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4142/D_4142_1.RIGHT_MLO.png,18190.047280203587,15610.161961446902,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4142/D_4142_1.LEFT_CC.png,15425.224280490971,10452.819643001718,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4157/D_4157_1.RIGHT_MLO.png,12467.829315142026,10768.465857739833,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4157/D_4157_1.LEFT_CC.png,11904.942917408809,8163.32705813948,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4157/D_4157_1.LEFT_MLO.png,14380.449524318885,12009.892406599463,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4157/D_4157_1.RIGHT_CC.png,12058.128949464493,8446.881985772421,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4113/D_4113_1.RIGHT_CC.png,17521.000499053116,11050.625615949286,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4113/D_4113_1.LEFT_MLO.png,18752.40199945016,16285.921786274,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4113/D_4113_1.RIGHT_MLO.png,16889.211357537635,13973.309882647096,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4113/D_4113_1.LEFT_CC.png,15597.290209838375,10250.631430885578,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4107/D_4107_1.LEFT_CC.png,22011.474635759703,19973.439273024585,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4107/D_4107_1.LEFT_MLO.png,21177.858545866686,21600.020730836684,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4107/D_4107_1.RIGHT_MLO.png,19938.533351941824,20927.82176687222,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4107/D_4107_1.RIGHT_CC.png,20651.00638062258,18132.574814136464,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4115/D_4115_1.LEFT_CC.png,16764.797006213204,17188.736043961486,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4115/D_4115_1.RIGHT_MLO.png,16347.684088513195,16195.747107131307,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4115/D_4115_1.LEFT_MLO.png,18336.591254363175,18966.48813766646,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4115/D_4115_1.RIGHT_CC.png,15965.31335141263,12150.95101975111,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4159/D_4159_1.LEFT_MLO.png,18106.726242439712,16278.681762092932,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4159/D_4159_1.RIGHT_CC.png,18431.395804396816,15065.966988557437,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4159/D_4159_1.LEFT_CC.png,16918.286168560597,12487.510465671901,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4159/D_4159_1.RIGHT_MLO.png,18046.886065454644,17293.107782204446,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4136/D_4136_1.LEFT_MLO.png,17477.40135670857,21102.629940040464,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4136/D_4136_1.RIGHT_MLO.png,16406.518780615235,18858.853958663814,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4136/D_4136_1.LEFT_CC.png,16143.77239909584,15825.093988869525,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4136/D_4136_1.RIGHT_CC.png,15617.764518348327,15078.445053276704,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4087/D_4087_1.RIGHT_MLO.png,11927.02646425785,7330.421265610779,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4087/D_4087_1.LEFT_MLO.png,15545.822807657061,11526.866372526534,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4087/D_4087_1.LEFT_CC.png,13933.288317322735,7607.141173753923,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4087/D_4087_1.RIGHT_CC.png,13472.027172558779,6289.40598551623,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4021/D_4021_1.LEFT_CC.png,15671.719956431101,15679.798457615634,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4021/D_4021_1.RIGHT_CC.png,15185.87258913651,15669.23201140735,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4021/D_4021_1.LEFT_MLO.png,17713.82463128629,17329.004875081413,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4021/D_4021_1.RIGHT_MLO.png,16354.767040757022,16774.570659524365,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4119/D_4119_1.RIGHT_CC.png,14876.136001960207,7169.218582832117,65534,0,65534
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4119/D_4119_1.LEFT_CC.png,13815.327064519497,8133.970322685252,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4119/D_4119_1.LEFT_MLO.png,18939.128916164518,14865.262614006495,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4119/D_4119_1.RIGHT_MLO.png,18590.93091630877,12732.231984930702,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4190/D_4190_1.LEFT_CC.png,14355.122155026007,14872.898157006457,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4190/D_4190_1.LEFT_MLO.png,17749.325526860357,18201.932197244456,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4190/D_4190_1.RIGHT_MLO.png,16822.537989160443,18168.463597927093,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4190/D_4190_1.RIGHT_CC.png,15216.04046820092,18208.198403926763,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4138/D_4138_1.RIGHT_CC.png,20070.24612483191,15308.340579453266,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4138/D_4138_1.LEFT_MLO.png,18985.910675035288,18744.463647928704,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4138/D_4138_1.RIGHT_MLO.png,20997.859248182653,21364.51668105846,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4138/D_4138_1.LEFT_CC.png,19547.228240508743,16331.549131833739,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4183/D_4183_1.RIGHT_CC.png,20215.34860469878,15323.88292509107,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4183/D_4183_1.LEFT_CC.png,19951.541204015717,16930.764910595433,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4183/D_4183_1.RIGHT_MLO.png,21322.477247307615,19171.60995246042,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4183/D_4183_1.LEFT_MLO.png,20138.91958523729,19557.628526371584,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4116/D_4116_1.RIGHT_CC.png,20013.080968238482,12183.418423987643,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4116/D_4116_1.LEFT_MLO.png,18441.057503160795,14947.849485348115,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4116/D_4116_1.LEFT_CC.png,15698.11904654227,9628.095530536431,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4116/D_4116_1.RIGHT_MLO.png,16177.485807166246,12634.559877376609,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4093/D_4093_1.LEFT_CC.png,15084.218411260177,10107.047814577358,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4093/D_4093_1.RIGHT_CC.png,15982.986040371034,11128.993300465798,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4093/D_4093_1.RIGHT_MLO.png,15251.415604452206,13433.86181894434,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4093/D_4093_1.LEFT_MLO.png,16969.65801209538,14030.523359511648,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4056/D_4056_1.RIGHT_CC.png,16038.76454244206,11872.696654662854,65534,0,65534
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4056/D_4056_1.LEFT_MLO.png,13742.93741039659,10925.47664630309,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4056/D_4056_1.LEFT_CC.png,13698.321361736278,10641.33482208128,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4056/D_4056_1.RIGHT_MLO.png,12317.274783352652,9177.22109127926,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4109/D_4109_1.LEFT_MLO.png,17765.11511426855,15483.548882583107,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4109/D_4109_1.RIGHT_MLO.png,18352.591649920352,17641.046656074355,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4109/D_4109_1.LEFT_CC.png,16147.398361093827,13224.67402755537,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4109/D_4109_1.RIGHT_CC.png,18271.08675368937,16540.37076955761,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4133/D_4133_1.LEFT_CC.png,15629.352118665214,8681.427920544027,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4133/D_4133_1.RIGHT_CC.png,18458.546305701853,10235.479109633987,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4133/D_4133_1.LEFT_MLO.png,19103.349176162417,12708.095361502526,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4133/D_4133_1.RIGHT_MLO.png,18557.802180220868,11114.932562744094,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4178/D_4178_1.RIGHT_CC.png,14156.200991285179,12729.540828216961,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4178/D_4178_1.RIGHT_MLO.png,16688.381088735976,15322.225914031984,65534,0,65534
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4178/D_4178_1.LEFT_CC.png,14796.688361569966,13201.829926175673,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4178/D_4178_1.LEFT_MLO.png,15708.50397650267,14466.386485706042,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4005/D_4005_1.RIGHT_MLO.png,16749.50275395371,21848.75683292075,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4005/D_4005_1.LEFT_MLO.png,18094.62506285495,21286.09782052997,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4005/D_4005_1.LEFT_CC.png,17617.636237938335,19711.52441747738,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4005/D_4005_1.RIGHT_CC.png,16425.452750850465,19298.07978030162,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4144/D_4144_1.LEFT_MLO.png,16760.06206393073,19906.63058213481,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4144/D_4144_1.LEFT_CC.png,17989.25077389716,22962.38717117411,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4144/D_4144_1.RIGHT_MLO.png,16786.622254444763,20285.593283513088,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4144/D_4144_1.RIGHT_CC.png,16323.920742901371,17002.339583945843,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4137/D_4137_1.LEFT_CC.png,14913.576957120275,11686.881847586234,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4137/D_4137_1.LEFT_MLO.png,15914.271440445387,15330.221105562488,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4137/D_4137_1.RIGHT_MLO.png,15369.544178879589,14655.575819145892,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4137/D_4137_1.RIGHT_CC.png,11721.457381675285,7874.316504085638,65534,0,65534
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4134/D_4134_1.RIGHT_CC.png,10887.937254323857,8484.397302915755,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4134/D_4134_1.RIGHT_MLO.png,14898.476398710543,13400.568351584858,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4134/D_4134_1.LEFT_CC.png,12306.28004147536,8875.680751253578,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4134/D_4134_1.LEFT_MLO.png,18118.700795463414,17467.231699148462,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4135/D_4135_1.LEFT_MLO.png,18372.071117069332,19927.215156875933,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4135/D_4135_1.RIGHT_CC.png,19463.592442710687,17984.853533741294,65534,0,65534
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4135/D_4135_1.RIGHT_MLO.png,19605.489580318834,20072.34609193063,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4135/D_4135_1.LEFT_CC.png,19890.410999770338,19709.81409411472,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4154/D_4154_1.LEFT_MLO.png,17982.13854687611,20884.020972086608,65535,0,65535
/media/HD/mamo/DDSM_png_noclipping/cases/cancers/cancer_12/case4154/D_4154_1.RIGHT_MLO.png,15780.007862544395,16656.026141332815,65535,0,65535
