id,box_x1,box_y1,box_x2,box_y2,score
P_00173_RIGHT_CC,1845.99,2061.67,2176.80,2431.35,0.8241
P_00173_RIGHT_CC,2260.01,2325.76,2434.07,2473.65,0.0665
P_00173_RIGHT_CC,2282.13,2777.42,2412.61,2931.14,0.2023
P_00173_RIGHT_CC,2264.13,2213.44,2863.11,3011.30,0.1756
P_00173_RIGHT_MLO,1822.37,1707.83,1970.72,1848.95,0.3196
P_00174_RIGHT_CC,2243.74,1824.78,2351.49,1922.85,0.0518
P_00174_RIGHT_CC,2070.45,2089.16,2602.40,2663.39,0.9139
P_00174_RIGHT_MLO,1622.98,2396.26,2127.95,2912.09,0.9129
P_00175_RIGHT_CC,2518.82,1276.78,2956.57,1748.16,0.4597
P_00175_RIGHT_CC,2362.70,1232.98,2951.42,1837.62,0.4720
P_00175_RIGHT_MLO,2323.07,2620.34,2889.54,3187.38,0.1944
P_00175_RIGHT_MLO,1968.60,1401.40,2486.70,2019.16,0.8341
P_00175_RIGHT_MLO,1661.96,1817.24,2580.22,3121.34,0.0875
P_00175_RIGHT_MLO,2346.98,2549.05,2929.36,3163.50,0.0832
P_00177_LEFT_CC,231.38,913.09,594.88,1295.48,0.8090
P_00177_LEFT_CC,66.54,2181.06,281.82,2396.29,0.4822
P_00177_LEFT_CC,1797.95,2339.84,2290.74,2806.09,0.2469
P_00177_LEFT_CC,102.08,2196.12,284.15,2371.96,0.3842
P_00177_LEFT_CC,289.93,994.47,528.43,1211.80,0.1171
P_00177_LEFT_MLO,854.53,1680.31,1324.35,2085.08,0.8661
P_00177_LEFT_MLO,61.75,244.90,235.70,460.22,0.2439
P_00177_LEFT_MLO,994.31,1784.81,1234.30,1985.34,0.0839
P_00177_LEFT_MLO,1354.07,1852.86,1669.29,2183.72,0.0516
P_00179_LEFT_CC,3083.09,3179.92,3365.62,3512.16,0.5221
P_00179_LEFT_CC,3070.28,1682.87,3773.43,2381.87,0.3408
P_00179_LEFT_CC,2109.10,1774.08,2845.10,2279.81,0.1940
P_00179_LEFT_CC,2310.77,1960.65,2485.90,2080.61,0.1193
P_00179_LEFT_CC,2153.32,3306.89,2561.37,3709.21,0.1063
P_00179_LEFT_CC,997.40,2784.93,1593.11,3395.24,0.5323
P_00179_LEFT_CC,3065.70,1683.28,3773.87,2383.78,0.4139
P_00179_LEFT_CC,2260.78,1890.79,2735.28,2186.02,0.3439
P_00179_LEFT_CC,2950.92,3032.42,3499.96,3590.08,0.0583
P_00179_LEFT_MLO,1469.58,2894.39,1765.21,3230.02,0.3675
P_00179_LEFT_MLO,1246.38,4360.54,1613.42,4720.03,0.3449
P_00179_LEFT_MLO,1700.20,4349.29,1867.62,4519.79,0.2792
P_00179_LEFT_MLO,2299.84,4282.21,2447.04,4421.45,0.2223
P_00179_LEFT_MLO,2438.70,4522.41,2815.19,4878.84,0.1980
P_00179_LEFT_MLO,1824.43,2563.07,2207.86,2897.89,0.1649
P_00179_LEFT_MLO,2713.39,2055.21,3323.72,2701.96,0.1525
P_00179_LEFT_MLO,2187.91,3275.23,2713.41,3851.69,0.1458
P_00179_LEFT_MLO,3293.88,3967.04,3568.76,4221.51,0.1031
P_00179_LEFT_MLO,1292.59,4323.21,1652.92,4714.98,0.2948
P_00179_LEFT_MLO,2660.32,2071.85,3422.50,2766.30,0.2609
P_00179_LEFT_MLO,2139.99,4154.08,2511.41,4548.54,0.1979
P_00179_LEFT_MLO,1936.03,2668.42,2117.10,2820.20,0.1528
P_00179_LEFT_MLO,2187.62,3273.44,2714.67,3848.66,0.1199
P_00179_LEFT_MLO,1210.30,3508.91,1396.40,3795.57,0.1159
P_00179_LEFT_MLO,2333.73,4319.87,2453.15,4431.72,0.0711
P_00179_LEFT_MLO,1168.52,4132.17,1360.65,4384.94,0.0535
P_00179_LEFT_MLO,1700.20,4349.69,1867.19,4519.72,0.0504
P_00180_LEFT_CC,1655.40,3119.06,1970.62,3517.88,0.6675
P_00180_LEFT_CC,1355.83,1578.01,1995.01,2194.12,0.2247
P_00180_LEFT_CC,1345.12,2282.02,1915.19,2950.68,0.2216
P_00180_LEFT_CC,1174.75,3095.80,1710.93,3640.11,0.0529
P_00180_LEFT_CC,1346.49,2278.08,1916.01,2957.38,0.2670
P_00180_LEFT_CC,1372.00,1500.21,2023.47,2087.52,0.1187
P_00180_LEFT_CC,1559.19,3042.06,2075.09,3576.53,0.0863
P_00180_LEFT_MLO,1604.96,3161.42,1940.29,3529.38,0.3292
P_00180_LEFT_MLO,2160.40,600.65,2453.45,1053.01,0.1295
P_00180_LEFT_MLO,1680.91,3370.80,1791.05,3462.85,0.1270
P_00180_LEFT_MLO,1199.72,2161.87,1515.36,2554.54,0.0587
P_00180_LEFT_MLO,1645.79,3282.62,1847.38,3505.69,0.0969
P_00180_LEFT_MLO,2160.85,595.47,2453.30,1053.76,0.0966
P_00180_LEFT_MLO,1444.72,2944.35,2189.47,3638.86,0.0656
P_00181_RIGHT_CC,574.14,2462.06,958.91,2884.24,0.3536
P_00181_RIGHT_CC,41.12,1914.52,506.46,2384.97,0.1370
P_00181_RIGHT_CC,610.16,1143.00,1036.07,1552.21,0.0968
P_00181_RIGHT_CC,79.48,2680.60,298.17,2976.23,0.0591
P_00181_RIGHT_CC,68.77,2004.43,514.78,2465.39,0.2257
P_00181_RIGHT_CC,628.08,1591.42,1079.31,2065.02,0.0686
P_00181_RIGHT_MLO,641.71,1985.35,1357.86,2737.70,0.1561
P_00181_RIGHT_MLO,132.33,1452.23,479.20,1820.04,0.0501
P_00181_RIGHT_MLO,638.07,1985.53,1359.57,2747.85,0.2546
P_00181_RIGHT_MLO,157.78,3459.70,716.73,4051.74,0.1375
P_00182_LEFT_CC,2907.45,3100.77,3374.20,3587.75,0.7672
P_00182_LEFT_CC,922.38,1392.29,1508.03,2058.35,0.5224
P_00182_LEFT_CC,1669.59,4198.78,2248.85,4748.66,0.2771
P_00182_LEFT_CC,1248.17,3234.83,1925.68,3913.17,0.2342
P_00182_LEFT_CC,2451.72,2011.32,2897.03,2444.03,0.2177
P_00182_LEFT_CC,1187.24,1626.29,1361.10,1788.21,0.1581
P_00182_LEFT_CC,1907.16,4410.95,2088.97,4571.04,0.0933
P_00182_LEFT_CC,1842.38,4366.46,2084.78,4585.95,0.5758
P_00182_LEFT_CC,1247.03,3232.24,1924.76,3914.61,0.2714
P_00182_LEFT_CC,1121.96,1589.78,1377.64,1822.91,0.2199
P_00182_LEFT_CC,2486.98,2042.59,2844.72,2401.19,0.1970
P_00182_LEFT_CC,689.00,1271.08,1739.11,2084.27,0.1328
P_00182_LEFT_CC,3013.49,3205.03,3296.45,3413.06,0.0949
P_00182_LEFT_CC,1636.43,4036.18,2358.94,4814.82,0.0723
P_00182_LEFT_MLO,1330.02,4121.89,1736.23,4525.24,0.4009
P_00182_LEFT_MLO,3386.54,5282.71,3777.18,5858.17,0.3622
P_00182_LEFT_MLO,2793.24,5750.89,3376.06,6191.66,0.3432
P_00182_LEFT_MLO,2576.94,4127.31,3039.34,4614.15,0.2119
P_00182_LEFT_MLO,1309.72,2165.35,1652.59,2506.88,0.1795
P_00182_LEFT_MLO,1681.73,4914.99,1884.34,5121.04,0.1605
P_00182_LEFT_MLO,3313.45,3893.02,4005.25,4640.35,0.1396
P_00182_LEFT_MLO,2291.68,5961.36,2573.04,6194.29,0.1190
P_00182_LEFT_MLO,1674.48,3165.10,2171.90,3602.07,0.1172
P_00182_LEFT_MLO,2022.26,5275.75,2444.38,5685.08,0.0933
P_00182_LEFT_MLO,2912.20,3637.28,3420.14,4097.83,0.7842
P_00182_LEFT_MLO,2673.55,4228.39,2947.83,4526.52,0.5029
P_00182_LEFT_MLO,1681.48,4914.96,1884.82,5122.00,0.4678
P_00182_LEFT_MLO,2787.41,5415.16,3657.77,6172.65,0.2054
P_00182_LEFT_MLO,1433.26,4246.96,1649.74,4455.80,0.1937
P_00182_LEFT_MLO,3310.84,3886.38,4002.39,4639.90,0.1416
P_00182_LEFT_MLO,2019.22,5274.62,2445.29,5686.40,0.1180
P_00182_LEFT_MLO,2878.72,5881.52,3176.61,6099.32,0.0946
P_00182_LEFT_MLO,1095.37,3991.19,1966.45,4674.25,0.0667
P_00183_RIGHT_MLO,2209.84,1474.18,2361.25,1643.76,0.3666
P_00183_RIGHT_MLO,1848.90,1248.27,2446.79,1834.36,0.2853
P_00183_RIGHT_MLO,1483.05,2423.58,1972.48,2932.93,0.2030
P_00183_RIGHT_MLO,1846.20,1250.96,2447.16,1833.58,0.2039
P_00183_RIGHT_MLO,2241.79,1514.19,2358.77,1632.35,0.1417
P_00183_RIGHT_MLO,1481.98,2422.63,1973.03,2932.88,0.0628
P_00185_LEFT_CC,1327.18,3233.47,1647.61,3534.87,0.1366
P_00185_LEFT_CC,2009.21,1945.42,2412.42,2290.46,0.1350
P_00185_LEFT_CC,1907.30,1797.48,2497.62,2457.26,0.3540
P_00185_LEFT_CC,1326.20,3231.90,1649.10,3534.07,0.0829
P_00185_LEFT_MLO,2400.67,247.41,2659.88,527.37,0.4429
P_00185_LEFT_MLO,2401.44,1210.43,2601.36,1382.29,0.1914
P_00187_LEFT_CC,12.41,3381.15,305.85,3658.12,0.7471
P_00187_LEFT_CC,1125.77,1292.69,1716.86,1840.30,0.1530
P_00187_LEFT_CC,4.99,3237.94,291.37,3768.56,0.0719
P_00187_LEFT_MLO,888.37,2634.38,1237.31,2943.73,0.5737
P_00187_LEFT_MLO,1682.88,3455.91,1935.42,3718.69,0.3534
P_00187_LEFT_MLO,1739.19,3520.97,1870.79,3644.18,0.2131
P_00187_LEFT_MLO,1363.30,3413.55,1997.50,4022.11,0.1164
P_00188_RIGHT_MLO,686.89,1258.60,1100.10,1744.46,0.5102
P_00188_RIGHT_MLO,1171.29,1655.65,1485.87,2058.42,0.1580
P_00188_RIGHT_MLO,632.83,3680.99,980.40,4036.99,0.0670
P_00188_RIGHT_MLO,717.37,1323.21,1071.69,1663.46,0.5113
P_00188_RIGHT_MLO,902.50,1399.09,1005.57,1500.23,0.0621
P_00189_LEFT_CC,1205.67,3098.12,1743.25,3621.32,0.1178
P_00189_LEFT_CC,1486.09,1700.65,2174.24,2376.58,0.0765
P_00189_LEFT_CC,1076.11,2941.20,1435.80,3249.50,0.0709
P_00189_LEFT_CC,1203.53,3094.79,1743.57,3620.72,0.1128
P_00189_LEFT_CC,1334.81,1444.59,2507.27,2547.43,0.0852
P_00189_LEFT_MLO,1027.20,2692.09,1568.24,3200.18,0.0689
P_00189_LEFT_MLO,1017.23,2613.40,1779.43,3318.05,0.6986
P_00190_LEFT_MLO,2773.89,2459.41,3435.04,3051.64,0.8373
P_00190_LEFT_MLO,3006.04,2710.01,3186.42,2856.96,0.3231
P_00190_LEFT_MLO,3565.25,1918.59,3809.06,2124.27,0.1683
P_00190_LEFT_MLO,2163.13,4484.36,2995.24,5254.72,0.8813
P_00190_LEFT_MLO,1364.36,3379.08,2202.89,4306.32,0.1819
P_00190_LEFT_MLO,3564.45,1918.76,3809.95,2123.62,0.1387
P_00190_LEFT_MLO,2916.47,2620.62,3285.71,2951.27,0.0948
P_00192_RIGHT_CC,3369.79,3441.71,3725.44,3773.61,0.3283
P_00192_RIGHT_CC,2342.84,1986.06,3144.95,2748.01,0.2746
P_00192_RIGHT_CC,1729.25,2345.73,2107.03,2798.75,0.2713
P_00192_RIGHT_CC,2334.69,1988.66,3149.17,2749.30,0.1208
P_00194_RIGHT_CC,1216.43,2746.98,1848.30,3478.75,0.3471
P_00194_RIGHT_CC,2520.81,1109.29,2769.84,1464.62,0.1221
P_00194_RIGHT_CC,1821.36,940.11,2173.80,1259.34,0.0587
P_00194_RIGHT_CC,1177.35,2697.99,2054.06,3627.51,0.6409
P_00194_RIGHT_CC,2297.36,1411.47,2478.02,1569.88,0.0689
P_00194_RIGHT_MLO,943.08,2851.33,1847.07,3952.55,0.4068
P_00194_RIGHT_MLO,1394.62,2327.33,2005.62,2950.90,0.4025
P_00194_RIGHT_MLO,2655.32,326.73,2828.48,584.06,0.2026
P_00194_RIGHT_MLO,1332.47,1669.00,1767.42,2180.35,0.0827
P_00194_RIGHT_MLO,992.52,3084.57,1671.87,3757.11,0.4679
P_00194_RIGHT_MLO,1335.18,1667.25,1767.60,2188.56,0.3113
P_00194_RIGHT_MLO,1387.87,2327.03,2006.80,2952.01,0.0807
P_00194_RIGHT_MLO,934.05,3264.05,1122.38,3513.52,0.0695
P_00194_RIGHT_MLO,820.53,2133.47,1105.90,2400.19,0.0587
P_00195_LEFT_CC,1133.98,3134.30,1272.63,3282.42,0.2237
P_00195_LEFT_CC,1670.38,4007.89,2152.42,4329.88,0.1731
P_00195_LEFT_CC,1716.84,1463.22,2422.56,2143.51,0.0573
P_00195_LEFT_CC,1141.42,3001.29,1849.61,3695.60,0.0543
P_00195_LEFT_CC,1106.16,3079.98,1817.53,3785.47,0.1188
P_00195_LEFT_CC,1133.76,3134.11,1273.38,3283.05,0.1112
P_00195_LEFT_MLO,1252.99,2445.92,1645.86,2784.04,0.3534
P_00195_LEFT_MLO,1407.64,3615.96,1630.33,3866.92,0.3095
P_00195_LEFT_MLO,1384.02,3959.62,1859.90,4360.85,0.2474
P_00195_LEFT_MLO,1908.58,2369.19,2210.89,2654.19,0.1314
P_00195_LEFT_MLO,1426.35,3651.67,1617.86,3843.24,0.2936
P_00195_LEFT_MLO,1119.90,2137.74,1739.45,2925.44,0.1096
P_00195_LEFT_MLO,1352.62,2552.76,1564.86,2730.95,0.0559
P_00196_RIGHT_CC,847.00,3152.10,1150.41,3458.51,0.2718
P_00196_RIGHT_CC,225.63,1091.35,932.59,1692.80,0.0960
P_00196_RIGHT_CC,913.21,2099.04,1191.83,2490.80,0.0513
P_00196_RIGHT_CC,928.14,3248.17,1060.93,3382.66,0.0760
P_00196_RIGHT_MLO,115.77,1360.97,814.14,2089.32,0.4740
P_00196_RIGHT_MLO,54.94,3869.80,754.34,4442.81,0.2206
P_00196_RIGHT_MLO,756.72,3380.47,960.26,3618.65,0.0607
P_00196_RIGHT_MLO,84.42,1293.75,767.81,2031.44,0.1022
P_00197_RIGHT_CC,3285.25,2485.88,3534.06,2866.18,0.4144
P_00197_RIGHT_CC,2510.49,2875.89,2879.41,3206.70,0.0740
P_00197_RIGHT_CC,3229.34,2974.23,3451.47,3224.37,0.0667
P_00197_RIGHT_CC,3285.96,2484.59,3533.48,2867.42,0.2565
P_00197_RIGHT_CC,2511.09,2875.98,2878.49,3206.91,0.1897
P_00197_RIGHT_MLO,2304.07,2284.39,3099.11,2845.62,0.4867
P_00197_RIGHT_MLO,2610.97,2476.83,2842.13,2664.85,0.1191
P_00197_RIGHT_MLO,2415.40,2367.08,2582.90,2536.57,0.0528
P_00197_RIGHT_MLO,2323.67,2306.12,3246.13,2876.39,0.0624
P_00198_LEFT_CC,602.94,3667.52,845.30,3916.83,0.3200
P_00198_LEFT_CC,1903.48,1350.85,2137.06,1586.44,0.1841
P_00198_LEFT_CC,518.61,2278.41,866.88,2625.20,0.0699
P_00198_LEFT_CC,0.48,1421.10,144.91,1616.96,0.0526
P_00198_LEFT_CC,456.35,975.74,667.01,1166.21,0.0522
P_00198_LEFT_CC,0.66,1419.77,145.26,1617.58,0.0805
P_00198_LEFT_CC,2384.08,1640.26,2636.35,1987.53,0.0651
P_00198_LEFT_CC,1502.13,1652.53,1761.35,1901.48,0.0528
P_00198_LEFT_MLO,85.16,800.38,359.06,1073.89,0.5896
P_00198_LEFT_MLO,355.40,544.45,611.15,751.46,0.5174
P_00198_LEFT_MLO,2246.41,2535.72,2867.07,3118.66,0.4605
P_00198_LEFT_MLO,2497.28,2754.66,2673.88,2907.57,0.3103
P_00198_LEFT_MLO,1335.77,2047.93,1604.02,2322.29,0.1977
P_00198_LEFT_MLO,1794.88,4771.40,2169.55,5080.88,0.1654
P_00198_LEFT_MLO,912.48,3008.55,1295.59,3345.11,0.1193
P_00198_LEFT_MLO,7.62,384.93,226.18,646.34,0.0758
P_00198_LEFT_MLO,27.80,32.52,431.08,389.59,0.0570
P_00198_LEFT_MLO,2404.76,2685.15,2753.42,2984.84,0.3102
P_00198_LEFT_MLO,83.84,801.46,358.55,1073.72,0.1761
P_00198_LEFT_MLO,354.69,545.36,611.62,750.75,0.1119
P_00198_LEFT_MLO,1792.59,4771.14,2168.55,5080.04,0.0590
P_00199_LEFT_CC,1689.23,3063.19,2370.69,3814.69,0.3767
P_00199_LEFT_CC,1748.15,4153.98,2139.47,4490.09,0.2190
P_00199_LEFT_CC,1906.67,4269.74,2030.78,4375.73,0.1064
P_00199_LEFT_CC,1713.93,3145.90,2228.48,3675.37,0.6529
P_00199_LEFT_MLO,1539.66,4156.62,2279.70,5183.85,0.4564
P_00199_LEFT_MLO,1703.16,2785.57,1960.06,3045.48,0.2063
P_00199_LEFT_MLO,971.78,3646.02,1174.63,3857.85,0.1294
P_00199_LEFT_MLO,397.76,19.19,588.08,226.38,0.1193
P_00199_LEFT_MLO,370.44,2917.62,697.18,3224.18,0.0585
P_00199_LEFT_MLO,1694.45,4422.25,2196.68,4883.60,0.7264
P_00199_LEFT_MLO,2962.83,4125.71,3285.28,4513.49,0.0929
P_00199_LEFT_MLO,167.41,0.00,899.54,399.80,0.0871
P_00200_LEFT_CC,846.17,1744.54,1451.77,2324.77,0.4330
P_00200_LEFT_CC,600.08,2172.23,861.50,2531.69,0.0853
P_00200_LEFT_CC,220.59,2481.89,613.05,2936.18,0.0612
P_00200_LEFT_CC,600.15,2170.60,862.51,2536.63,0.1096
P_00200_LEFT_CC,359.67,1368.36,834.77,2004.27,0.0547
P_00200_LEFT_MLO,729.10,2801.40,1589.88,3794.53,0.2153
P_00200_LEFT_MLO,625.67,2783.02,1851.57,3660.15,0.4322
P_00200_LEFT_MLO,748.28,2222.75,1375.27,2862.04,0.1209
P_00200_RIGHT_CC,2602.45,943.25,2883.96,1319.64,0.2804
P_00200_RIGHT_CC,2473.54,1868.07,2754.30,2160.07,0.2549
P_00200_RIGHT_CC,1742.00,1843.71,2349.18,2566.49,0.1886
P_00200_RIGHT_CC,1742.00,1839.17,2350.50,2575.16,0.2069
P_00200_RIGHT_CC,2475.34,1782.56,2731.04,2182.67,0.1216
P_00200_RIGHT_CC,2602.46,942.20,2882.42,1320.61,0.1012
P_00200_RIGHT_MLO,1818.30,3108.52,2288.25,3617.88,0.7684
P_00200_RIGHT_MLO,1932.38,2004.77,2134.55,2240.30,0.1917
P_00200_RIGHT_MLO,1523.88,1929.30,2015.09,2727.52,0.1101
P_00200_RIGHT_MLO,2277.98,2461.39,2832.75,3034.86,0.1072
P_00200_RIGHT_MLO,1524.26,1928.38,2017.77,2732.07,0.1863
P_00200_RIGHT_MLO,1932.03,2004.81,2134.03,2240.62,0.0723
P_00201_LEFT_MLO,1491.17,3568.08,1704.96,3782.11,0.4292
P_00201_LEFT_MLO,2954.03,3018.10,3453.56,3390.65,0.3578
P_00201_LEFT_MLO,2768.23,3520.33,3470.29,4180.11,0.2925
P_00201_LEFT_MLO,2804.52,4288.08,3247.47,4599.12,0.1189
P_00201_LEFT_MLO,1496.89,3542.70,1694.24,3751.57,0.1633
P_00201_LEFT_MLO,2767.59,2807.20,3566.22,3523.53,0.0933
P_00202_RIGHT_CC,2772.11,915.05,3524.12,1692.91,0.0570
P_00202_RIGHT_CC,2803.69,813.69,3583.94,1613.94,0.9130
P_00202_RIGHT_CC,2217.98,1743.15,3738.62,2750.44,0.8757
P_00202_RIGHT_MLO,1822.28,2698.41,2721.72,3515.99,0.1354
P_00202_RIGHT_MLO,3347.17,2042.28,3497.18,2196.04,0.0864
P_00202_RIGHT_MLO,1505.90,1954.15,2242.03,2686.43,0.0695
P_00202_RIGHT_MLO,1926.24,2600.52,2738.27,3392.40,0.8596
P_00202_RIGHT_MLO,1492.56,1824.60,2269.55,2639.85,0.3236
P_00202_RIGHT_MLO,3346.74,2041.97,3498.13,2196.08,0.0635
P_00202_RIGHT_MLO,3019.53,249.05,4127.47,2643.33,0.0567
P_00202_RIGHT_MLO,1225.25,2349.16,1814.79,3074.68,0.0560
P_00203_LEFT_CC,2424.13,2730.39,2896.06,3204.15,0.7368
P_00203_LEFT_CC,1036.20,3169.25,1950.06,4011.43,0.0786
P_00203_LEFT_CC,1148.68,3120.60,2005.81,3984.00,0.6118
P_00203_LEFT_CC,2510.71,2814.92,2758.17,3062.49,0.0827
P_00203_LEFT_MLO,2022.60,3065.91,2499.81,3509.34,0.2979
P_00203_LEFT_MLO,1175.04,3968.93,1575.15,4471.72,0.2209
P_00203_LEFT_MLO,2135.68,3129.83,2422.26,3450.65,0.3986
P_00203_LEFT_MLO,1417.46,2674.36,2822.05,3774.14,0.3875
P_00205_RIGHT_CC,2583.62,3597.98,2997.84,4106.78,0.5918
P_00205_RIGHT_CC,3616.19,1054.45,3815.61,1457.14,0.1791
P_00205_RIGHT_CC,2252.11,1856.48,2445.89,2100.61,0.0723
P_00205_RIGHT_CC,2685.28,3741.89,2926.99,4009.56,0.3964
P_00205_RIGHT_CC,2251.95,1855.97,2446.57,2101.51,0.3909
P_00205_RIGHT_CC,3577.43,1112.21,3814.25,1421.95,0.1164
P_00205_RIGHT_CC,2461.15,3379.87,3211.21,4327.05,0.0551
P_00205_RIGHT_MLO,2727.28,4572.81,3029.43,4808.89,0.5931
P_00205_RIGHT_MLO,3007.28,3470.74,3225.08,3703.76,0.2828
P_00205_RIGHT_MLO,2747.63,2631.16,3380.50,3322.25,0.2661
P_00205_RIGHT_MLO,3232.74,3734.92,3617.08,4171.63,0.0541
P_00205_RIGHT_MLO,2683.78,2542.78,3420.65,3308.80,0.6492
P_00205_RIGHT_MLO,2996.23,3449.60,3257.98,3765.64,0.2672
P_00205_RIGHT_MLO,3234.31,3733.36,3616.69,4179.63,0.2417
P_00205_RIGHT_MLO,2795.88,4582.30,2990.08,4761.76,0.1274
P_00206_RIGHT_MLO,3387.13,2289.45,3672.92,2884.55,0.3290
P_00206_RIGHT_MLO,3372.40,3583.37,3647.84,3890.67,0.2692
P_00206_RIGHT_MLO,3071.20,2528.66,3370.41,2844.63,0.1935
P_00206_RIGHT_MLO,3349.92,2366.33,3704.13,2834.31,0.1296
P_00206_RIGHT_MLO,3366.36,3606.84,3625.19,3842.80,0.0722
P_00207_LEFT_CC,32.99,2407.37,252.34,2680.58,0.6095
P_00207_LEFT_CC,545.95,2522.11,745.59,2740.39,0.3849
P_00207_LEFT_CC,603.00,2775.15,756.42,2910.66,0.0855
P_00207_LEFT_CC,556.85,2168.11,754.35,2398.68,0.8262
P_00207_LEFT_CC,616.49,2769.41,787.23,2933.54,0.5231
P_00207_LEFT_CC,536.40,2500.93,738.35,2715.42,0.2238
P_00207_LEFT_CC,25.04,2136.53,744.64,2748.27,0.1234
P_00207_LEFT_MLO,209.07,2878.09,451.86,3170.82,0.5409
P_00207_LEFT_MLO,825.83,2308.26,1209.09,2774.13,0.3263
P_00207_LEFT_MLO,684.17,3361.85,896.31,3574.81,0.2650
P_00207_LEFT_MLO,647.35,2929.11,869.71,3189.65,0.0641
P_00207_LEFT_MLO,594.48,2874.34,893.20,3192.32,0.7523
P_00207_LEFT_MLO,827.77,2307.12,1207.64,2777.18,0.2759
P_00207_LEFT_MLO,699.50,3396.32,857.75,3536.70,0.2498
P_00207_LEFT_MLO,155.40,2718.69,633.01,3303.68,0.1048
P_00207_LEFT_MLO,268.76,2881.08,423.76,3056.13,0.0665
P_00208_RIGHT_CC,3589.33,2875.95,3914.44,3207.04,0.6000
P_00208_RIGHT_CC,2202.19,2040.62,2552.94,2353.92,0.4353
P_00208_RIGHT_CC,3349.56,1001.54,4058.08,1712.40,0.3526
P_00208_RIGHT_CC,3015.55,3381.62,3622.56,4045.02,0.2994
P_00208_RIGHT_CC,3322.48,3631.15,3500.64,3785.39,0.0832
P_00208_RIGHT_CC,3354.49,3416.01,3518.87,3586.53,0.0801
P_00208_RIGHT_CC,2602.43,3250.36,2942.27,3634.38,0.0751
P_00208_RIGHT_CC,3720.84,2984.41,3820.07,3069.12,0.0709
P_00208_RIGHT_CC,3069.39,3710.23,3268.88,3899.08,0.0625
P_00208_RIGHT_CC,3343.11,1001.61,4056.40,1714.78,0.2993
P_00208_RIGHT_CC,3010.25,3379.81,3621.09,4041.84,0.0540
P_00208_RIGHT_MLO,3481.46,2950.02,4077.67,3516.19,0.7905
P_00208_RIGHT_MLO,2297.74,3753.08,2906.76,4366.54,0.7115
P_00208_RIGHT_MLO,2199.24,2206.91,2862.61,2838.33,0.5272
P_00208_RIGHT_MLO,2743.73,1512.35,3068.64,1862.95,0.3616
P_00208_RIGHT_MLO,2549.20,3759.09,2711.82,3913.59,0.2090
P_00208_RIGHT_MLO,3744.83,3546.15,4000.27,3851.20,0.2081
P_00208_RIGHT_MLO,2867.58,1671.70,2980.27,1767.92,0.0952
P_00208_RIGHT_MLO,2407.93,2326.65,2599.36,2525.47,0.0524
P_00208_RIGHT_MLO,2257.37,2318.93,2709.57,2715.14,0.2635
P_00208_RIGHT_MLO,3552.12,3064.76,4029.78,3420.90,0.2498
P_00208_RIGHT_MLO,3744.50,3546.19,3999.57,3850.42,0.2286
P_00208_RIGHT_MLO,2819.23,1625.90,2993.33,1807.24,0.0664
P_00209_LEFT_MLO,3747.60,2425.29,4186.19,2968.33,0.7258
P_00209_LEFT_MLO,3728.46,1774.06,4164.22,2328.17,0.4469
P_00209_LEFT_MLO,3270.80,2537.41,3819.59,2978.46,0.2838
P_00209_LEFT_MLO,1141.22,3109.34,1461.71,3599.83,0.2342
P_00209_LEFT_MLO,1654.55,5526.47,1861.38,5721.47,0.1032
P_00209_LEFT_MLO,1281.74,4904.12,1490.02,5134.20,0.0964
P_00209_LEFT_MLO,4849.07,1654.08,5116.69,1919.00,0.6460
P_00209_LEFT_MLO,1654.85,5525.55,1860.62,5721.35,0.1017
P_00209_LEFT_MLO,4536.12,1378.19,5387.14,2296.18,0.0775
P_00212_RIGHT_CC,1747.19,2624.06,2339.53,3232.32,0.2714
P_00212_RIGHT_CC,1954.18,1778.96,2556.00,2373.75,0.3894
P_00212_RIGHT_CC,1744.01,2621.86,2341.64,3232.85,0.1712
P_00212_RIGHT_MLO,2752.09,607.96,3090.76,944.34,0.6950
P_00212_RIGHT_MLO,1790.80,3497.02,2186.01,3887.51,0.4754
P_00212_RIGHT_MLO,1501.71,1914.82,1837.75,2202.41,0.1045
P_00212_RIGHT_MLO,2800.40,665.25,3011.95,878.34,0.0818
P_00212_RIGHT_MLO,1786.62,3499.14,2186.77,3883.11,0.0805
P_00212_RIGHT_MLO,1560.94,1939.91,1774.27,2192.04,0.0668
P_00214_LEFT_CC,1652.92,2217.87,1913.89,2540.06,0.0704
P_00214_LEFT_MLO,1746.51,2513.97,2173.39,3001.49,0.0888
P_00214_LEFT_MLO,1772.47,2576.33,2064.48,2920.15,0.3146
P_00215_RIGHT_CC,1483.00,2058.27,1755.49,2403.83,0.6715
P_00217_LEFT_CC,624.02,1396.18,997.96,1774.18,0.5210
P_00217_LEFT_CC,809.86,3527.29,1093.35,3891.28,0.3623
P_00217_LEFT_CC,988.08,1855.28,1525.43,2474.86,0.0787
P_00217_LEFT_CC,526.36,3321.86,1155.43,3915.71,0.3359
P_00217_LEFT_CC,727.03,1483.36,927.89,1690.74,0.1366
P_00217_LEFT_CC,7.69,1204.53,482.78,2238.09,0.1117
P_00217_LEFT_CC,990.62,1851.09,1523.86,2479.39,0.0937
P_00218_LEFT_CC,2220.79,3754.28,2411.06,3960.73,0.1209
P_00218_LEFT_CC,1642.24,2093.11,1970.72,2444.25,0.6344
P_00218_LEFT_CC,735.70,3506.78,2075.35,4860.06,0.1499
P_00218_LEFT_CC,2252.38,4409.44,2653.53,4798.72,0.0531
