id,box_x1,box_y1,box_x2,box_y2,score
220134,212.66,1695.57,332.55,1814.64,0.0540
220136,918.64,1876.43,1118.19,2124.89,0.0797
220136,413.36,2065.84,547.21,2217.18,0.0708
220136,1221.56,1912.56,1504.16,2189.30,0.4519
220136,877.71,2600.71,1171.12,2866.24,0.1478
220136,2.10,3395.03,204.07,3639.14,0.0779
220136,630.99,2884.07,753.13,2989.62,0.0722
221294,2153.46,1092.90,2307.03,1221.81,0.1272
221294,3237.05,3309.76,3326.53,3457.53,0.0966
221294,2157.06,1856.67,2408.48,2149.80,0.0602
221294,2140.82,1284.16,2657.02,1774.85,0.0578
221298,378.03,1483.97,665.58,1748.81,0.3650
221298,1100.82,2385.46,1330.21,2599.83,0.1587
221298,703.79,1525.83,842.04,1666.45,0.1188
221301,971.49,1130.59,1266.99,1364.08,0.5971
221301,1165.93,1427.85,1468.10,1700.15,0.1094
221301,1323.73,1740.97,1546.21,2005.80,0.1024
221304,1779.62,1761.96,2079.63,2028.43,0.1950
221304,1789.05,1597.64,1905.90,1750.22,0.1314
221304,2234.64,2039.52,2498.24,2336.95,0.1021
221304,2226.75,2694.46,2478.31,2939.41,0.0788
221304,2805.76,1106.75,2910.19,1210.07,0.0602
236844,2946.68,2476.10,3218.56,2740.17,0.0509
236844,2822.38,2505.48,3310.08,2929.24,0.2001
236844,3115.56,2879.90,3322.24,3190.73,0.0979
236844,3196.63,3683.11,3324.77,3912.38,0.0781
236847,635.54,3141.84,806.91,3328.17,0.5339
236847,279.03,2537.09,400.63,2637.27,0.0701
236847,0.96,3775.22,72.25,4089.02,0.5454
236847,12.60,3261.36,118.31,3394.62,0.1029
236850,654.45,173.11,836.18,389.62,0.3549
236850,473.96,1980.81,636.46,2114.60,0.2327
236850,731.90,1193.89,843.94,1290.48,0.1258
236850,653.56,830.30,931.09,1071.53,0.1142
236850,564.81,1681.71,706.54,1817.92,0.0632
236850,76.88,1345.84,220.61,1524.64,0.0552
236850,680.36,205.71,812.75,352.66,0.2257
236850,472.86,1980.95,636.12,2114.17,0.1275
236850,619.74,1503.88,879.10,1800.01,0.0851
236850,731.41,1194.05,844.34,1290.22,0.0752
236850,73.50,1377.59,219.22,1545.32,0.0601
236854,2866.65,1104.44,2951.99,1200.28,0.0911
236854,2597.98,2080.87,2832.23,2327.24,0.0810
236854,2569.53,908.47,2783.28,1084.93,0.0606
236854,2965.98,2330.59,3126.09,2507.78,0.0556
236854,2568.41,908.15,2784.11,1085.55,0.0980
236854,2842.09,1053.36,2974.96,1215.29,0.0885
236854,2775.84,334.84,2890.73,464.87,0.0840
236854,3097.45,2058.81,3229.63,2204.32,0.0816
236857,2967.46,2966.01,3227.88,3218.89,0.0552
236857,3033.96,3472.27,3321.54,4065.29,0.1533
236857,3255.20,2997.24,3326.31,3084.35,0.1533
236857,2905.17,2082.28,3013.08,2210.35,0.0860
236857,3241.75,270.88,3327.00,472.68,0.0815
236857,2991.47,2960.17,3303.93,3204.47,0.0692
236857,3240.80,3594.75,3325.92,3752.24,0.0654
236857,3219.13,3279.21,3324.91,3424.61,0.0528
236859,1042.27,1489.57,1263.32,1707.65,0.3011
236859,673.57,2857.43,821.97,3003.72,0.0954
236859,68.09,3770.40,409.70,3976.88,0.0676
236859,1107.42,1558.15,1186.87,1618.29,0.0503
236859,66.01,3770.56,411.56,3976.61,0.2353
236859,1058.85,1523.92,1241.29,1696.38,0.1144
236859,144.18,3859.43,227.51,3924.19,0.0736
236859,42.33,2061.14,158.75,2174.91,0.0693
236859,3.38,2927.27,196.69,3188.26,0.0563
236859,454.60,2405.07,582.25,2537.05,0.0525
236862,537.24,1309.18,724.79,1511.71,0.1494
236862,1261.44,1048.59,1456.63,1207.90,0.1359
236862,585.29,1089.48,729.47,1235.41,0.1329
236862,1460.97,1427.77,1578.52,1523.32,0.0805
236862,215.68,2350.61,366.65,2504.74,0.0763
236862,1218.16,1332.56,1351.83,1457.89,0.0639
236862,500.91,2080.35,598.17,2176.08,0.0633
236862,1138.35,2104.34,1231.27,2185.02,0.3868
236862,500.24,2080.21,598.57,2175.57,0.0513
236866,2940.73,1530.91,3129.84,1738.52,0.5317
236866,2515.85,2582.29,2668.25,2745.27,0.2145
236866,2786.74,1357.71,2987.21,1583.92,0.1961
236866,3204.83,2913.17,3327.00,3039.34,0.0825
236866,3044.57,2475.40,3154.59,2583.70,0.0770
236866,3189.59,2889.83,3327.00,3091.23,0.5888
236866,2959.90,1496.96,3146.33,1733.05,0.2070
236866,3056.20,746.61,3219.02,970.30,0.0805
236866,3043.93,2474.95,3155.01,2583.53,0.0690
236866,2478.15,2524.13,2688.91,2744.42,0.0524
236869,2608.18,1732.81,2795.97,1965.62,0.1967
236869,3100.62,845.13,3202.50,959.00,0.1237
236869,2935.36,2030.05,3103.86,2206.95,0.0996
236869,2901.71,1724.45,3026.41,1845.42,0.0777
236869,2886.39,592.74,3076.65,816.31,0.0508
236869,3145.50,1457.52,3325.77,1967.82,0.1420
236869,3100.23,845.15,3202.81,958.72,0.0994
236869,2573.04,1717.39,2782.53,1945.27,0.0905
236872,442.00,838.84,644.30,1072.11,0.1133
236872,523.13,678.65,629.06,775.86,0.1013
236872,60.92,2490.72,231.59,2641.60,0.0587
236872,1165.76,1105.70,1327.34,1287.07,0.0559
236872,462.19,1153.62,572.72,1271.81,0.0559
236872,494.35,1605.82,632.48,1727.27,0.0876
236872,422.92,192.86,572.72,378.01,0.0726
236872,59.93,2491.22,231.65,2640.05,0.0549
256773,2265.43,727.46,2472.78,939.97,0.3969
256773,1863.75,554.53,2551.19,1249.33,0.1696
256776,550.18,953.80,809.53,1188.75,0.1222
256776,795.11,1249.11,1276.89,1678.70,0.0616
256776,924.68,1496.96,1024.03,1593.80,0.0601
256776,624.77,966.90,1302.38,1682.32,0.6444
256776,436.36,874.90,839.49,1227.04,0.3437
256776,1414.82,1313.54,1621.96,1603.33,0.1573
256776,925.12,1475.26,1024.38,1578.57,0.1300
256776,695.62,1193.82,762.90,1245.22,0.0967
256776,1304.08,1687.99,1446.96,1868.31,0.0770
256779,932.59,1875.99,1003.44,1930.98,0.0619
256779,818.37,1416.09,950.65,1539.28,0.0538
256779,6.66,2850.16,152.66,3024.28,0.3447
256779,1149.10,1577.90,1369.99,1827.61,0.3021
256779,1096.12,1936.68,1566.29,2349.17,0.2882
256779,568.21,1374.94,1035.89,1777.07,0.1328
256779,932.52,1875.98,1003.95,1930.98,0.0766
256779,721.95,1788.22,1039.20,1986.55,0.0552
256779,883.79,2296.53,1179.36,2641.59,0.0502
256781,1658.28,2324.85,1906.56,2531.94,0.1528
256781,1373.34,2137.00,1618.56,2346.45,0.2018
256781,1625.77,2309.49,1903.04,2555.73,0.1029
256781,1241.69,2393.07,1347.32,2493.36,0.0857
256781,1727.95,1654.52,1814.56,1733.61,0.0562
256784,1546.99,1446.08,1986.22,1862.17,0.1406
256784,1759.11,729.92,2530.30,1363.18,0.0752
256787,503.04,1662.95,662.82,1828.19,0.0915
256787,428.88,977.00,786.17,1402.94,0.3384
256787,538.32,1326.90,1384.69,1880.37,0.2147
256790,1659.07,1700.29,1819.55,1882.62,0.1498
256790,1602.08,1449.63,1707.34,1548.44,0.0652
256790,1635.00,1664.87,1850.40,1856.23,0.3434
256790,1993.80,2187.47,2099.55,2276.62,0.0566
256792,804.97,1412.41,915.41,1530.64,0.1449
256792,1337.17,2108.76,1571.88,2356.88,0.0897
256792,1088.92,1968.27,1172.09,2036.72,0.0712
256792,86.86,3043.90,240.86,3200.20,0.0609
256792,102.94,3071.61,246.62,3201.30,0.4256
256792,1336.40,2109.11,1574.58,2357.68,0.2791
256792,824.21,1431.98,926.35,1531.84,0.1105
256792,1094.85,1976.66,1182.50,2044.33,0.1014
256792,710.63,1775.10,1695.18,2388.70,0.0683
267618,3219.24,3798.97,3327.00,4022.07,0.3100
267621,0.00,279.40,112.06,486.88,0.1825
267624,835.95,1656.03,1086.70,1976.74,0.1705
267624,715.36,1915.26,1174.73,2419.11,0.0881
267628,3129.39,303.61,3262.89,502.67,0.4193
267628,2373.42,2784.66,2605.43,3074.60,0.0728
267628,2340.64,2780.61,2626.50,3041.68,0.6931
267628,1999.12,2288.62,2412.08,2814.15,0.0830
267628,3130.01,303.58,3263.32,502.92,0.0587
267631,2714.31,1667.81,2910.92,1879.25,0.1164
267634,337.73,1412.08,590.38,1785.86,0.2849
267636,602.47,2239.61,830.16,2479.75,0.6979
267636,549.19,1669.27,909.46,2155.74,0.3759
267639,3111.73,1060.10,3268.80,1236.17,0.2014
267639,2602.52,2457.99,2698.20,2543.18,0.1193
267639,3232.38,1632.70,3326.39,1964.40,0.6008
267639,3066.51,1059.69,3320.82,3501.70,0.1541
267639,2602.66,2457.85,2698.53,2543.49,0.1396
267639,3113.76,1083.77,3245.42,1226.05,0.0787
267643,3089.11,1458.56,3252.75,1645.87,0.2306
267643,3101.63,1487.96,3272.61,1697.02,0.4536
267643,2615.83,1625.73,2751.55,1783.43,0.2880
267643,2478.94,1353.83,3305.24,1974.15,0.0837
267643,2649.34,2205.33,2893.53,2519.47,0.0795
267646,449.93,1588.39,937.98,2113.14,0.1734
267646,447.62,2102.31,787.28,2548.37,0.1186
272367,2103.16,1116.86,2489.08,1502.19,0.1489
272370,205.65,830.62,545.64,1218.81,0.4177
272370,463.21,1192.26,780.57,1561.60,0.1021
272370,133.86,1928.98,321.30,2114.85,0.0515
272371,628.94,2528.94,811.65,2697.53,0.5070
272371,420.67,1509.36,778.48,1961.17,0.4025
272371,296.26,2391.27,508.32,2599.32,0.0708
272375,2011.41,1458.15,2156.96,1623.61,0.0551
272375,1976.38,1447.94,2192.63,1663.71,0.7127
272375,2451.76,2784.70,2541.23,2898.66,0.2046
272375,1851.50,1709.33,2081.40,1932.73,0.1581
288567,2246.38,1646.79,2432.12,1866.48,0.0957
288567,1382.12,1804.89,1506.49,1943.01,0.0953
288567,1958.89,957.93,2135.98,1171.50,0.0790
288567,2307.70,1330.70,2589.85,1614.22,0.0640
288567,2066.17,1952.29,2544.61,2380.97,0.2973
288567,1959.19,958.23,2136.89,1171.94,0.1996
288567,1859.61,2395.52,2086.44,2655.57,0.1020
288567,2201.55,1630.09,2506.37,1924.56,0.0915
288569,1263.58,1669.51,1523.37,1981.08,0.0908
288569,827.38,2345.07,1091.86,2683.60,0.7363
288569,1263.85,1666.84,1524.70,1984.64,0.5369
288569,849.77,1059.94,1186.16,1360.93,0.0561
288573,1382.42,2004.92,1608.00,2242.92,0.5867
288573,919.80,3261.37,1072.98,3368.55,0.4079
288573,874.87,1759.92,1286.83,2143.81,0.0763
288573,1103.19,3075.58,1394.63,3304.40,0.0500
288573,874.81,1822.75,1187.43,2096.84,0.7304
288573,1102.72,3076.48,1395.57,3306.56,0.6135
288573,1386.93,2535.83,1629.20,2887.97,0.1517
288573,1135.75,1782.65,1635.94,2338.49,0.1247
288573,919.00,3261.85,1072.55,3368.25,0.0772
288578,2189.59,1543.50,2474.51,1824.71,0.6159
288578,1957.73,1941.03,2098.52,2081.57,0.1992
288578,1876.86,1571.41,2469.99,2081.53,0.5881
288578,2275.52,1897.59,2775.37,2316.08,0.1023
288578,1722.87,2248.21,1927.76,2540.75,0.0728
288578,1956.77,1941.42,2098.81,2081.39,0.0589
288583,2141.50,1707.84,2669.27,2157.92,0.1091
288583,1775.45,1561.24,1949.71,1749.65,0.0514
288583,1775.85,1559.93,1950.61,1751.74,0.5823
288583,3247.62,3627.20,3327.00,3811.91,0.3579
288583,2139.47,1707.34,2674.63,2160.23,0.3127
288583,2041.33,1693.91,2111.32,1751.31,0.0873
288587,613.94,2031.52,1130.05,2543.68,0.2647
288587,462.45,1643.83,745.68,1906.44,0.1949
288587,1161.08,1412.91,1420.20,1734.69,0.1491
288587,219.52,1151.86,505.83,1454.66,0.0599
288590,305.78,1766.18,546.25,2012.53,0.3369
288590,377.90,1870.21,462.33,1931.71,0.0926
288590,864.45,2992.57,1055.71,3149.04,0.0851
288590,1219.29,1517.83,1479.12,1834.65,0.0830
288590,1465.65,1718.43,1649.09,1960.92,0.0800
288590,863.68,2993.08,1056.65,3149.84,0.2271
288590,1111.34,1376.87,1573.36,1921.99,0.0944
288590,460.59,2718.96,1452.62,3275.31,0.0637
288594,3296.03,983.49,3327.00,1148.51,0.1173
288594,1782.56,1700.83,2091.39,1969.72,0.1043
288594,3179.83,694.94,3285.86,824.85,0.0947
288594,3201.06,690.57,3311.62,824.38,0.6138
288594,1626.86,1643.60,2182.19,2175.32,0.5533
288594,3248.51,956.64,3327.00,1156.29,0.2973
288594,2837.27,597.53,3327.00,1427.30,0.2280
288594,1954.94,2461.16,2259.30,2740.93,0.1040
317769,2596.61,1449.83,2712.60,1552.43,0.1048
317769,2334.80,1719.89,2463.19,1850.51,0.0857
317769,2494.74,2478.73,2617.16,2599.47,0.0787
317772,71.00,920.65,212.82,1044.74,0.3299
317772,688.53,2570.52,833.97,2709.15,0.7212
317772,71.29,920.45,212.76,1044.92,0.0986
317777,660.61,2798.43,792.33,2909.33,0.3692
317780,3079.90,457.66,3228.93,572.03,0.5610
317780,2543.33,1458.65,2730.02,1654.34,0.2536
317780,3114.63,67.34,3327.00,190.92,0.0530
317780,2579.64,1503.46,2696.53,1609.25,0.6284
317780,2199.34,2241.17,2343.18,2383.02,0.1340
317780,1946.36,1597.22,2262.78,1849.03,0.0971
317780,3207.43,3179.38,3295.21,3266.78,0.0741
317895,2478.46,1876.64,2707.54,2080.74,0.0977
317895,2107.28,1957.76,2234.62,2076.74,0.0784
317895,2374.46,1725.87,2891.16,2134.76,0.7662
317895,1386.76,2282.85,1618.35,2570.09,0.4704
317898,79.34,3632.29,222.51,3817.76,0.0852
317898,71.38,3604.21,276.81,3825.06,0.3056
317898,1553.72,1414.92,1746.29,1650.89,0.0964
317898,1290.73,1308.66,1485.17,1533.94,0.0565
317898,1252.82,1924.87,1710.91,2496.47,0.0561
317902,308.51,247.72,756.65,666.74,0.3446
317902,608.90,3224.13,752.87,3359.85,0.1710
317902,313.46,335.59,412.31,430.79,0.1009
317902,1860.86,3262.64,2065.91,3447.41,0.0917
317902,1695.19,2109.59,1941.04,2385.98,0.5158
317902,36.10,1030.19,153.49,1165.19,0.2913
317902,306.20,248.65,759.61,665.36,0.1096
317902,1844.36,3257.37,2040.95,3424.28,0.1018
317902,313.62,335.75,412.82,430.96,0.0918
317907,1711.33,1796.39,1854.36,1939.89,0.4798
317907,2989.96,257.06,3183.97,391.70,0.2570
317907,2770.36,484.28,2897.30,606.03,0.1679
317907,2644.75,191.47,2919.26,405.28,0.1197
317907,1342.23,1886.26,1571.40,2143.53,0.4081
317907,1710.98,1797.34,1855.01,1940.35,0.2626
317911,2052.49,1668.07,2281.01,1889.27,0.5575
317911,2475.37,1607.68,2839.54,1832.46,0.1017
317911,1399.14,2151.32,1625.47,2418.35,0.7846
317911,2349.55,1507.45,2956.78,1888.02,0.5873
317911,2119.58,1711.90,2249.18,1814.29,0.2545
317911,3244.60,3659.33,3327.00,3798.83,0.1924
317911,2018.08,1997.56,2364.56,2206.13,0.1214
317911,1610.69,1653.21,1880.01,1957.62,0.1155
317911,2452.83,986.85,2740.52,1209.17,0.0828
317914,1436.41,1320.29,1876.55,1896.79,0.3809
317918,2768.72,753.03,2874.26,848.49,0.2487
317918,2063.94,1913.24,2265.95,2153.86,0.2091
317918,2939.91,527.01,3057.44,611.47,0.1470
317918,1389.00,3057.41,1488.76,3144.96,0.1128
317918,3151.53,378.82,3327.00,620.43,0.1038
317918,2602.42,419.27,2856.01,610.48,0.0741
317918,2037.27,1908.77,2306.28,2168.52,0.6555
317918,3162.25,340.50,3327.00,675.33,0.5590
317918,3122.78,3431.42,3245.50,3577.73,0.2801
317918,1601.32,1995.37,1820.70,2275.07,0.1736
317918,2400.30,1626.92,2707.78,1888.04,0.1456
317918,1580.17,2359.61,1712.17,2481.65,0.1372
317918,2768.78,753.17,2874.20,848.31,0.1023
317918,1389.37,3057.09,1488.58,3144.98,0.0848
317922,251.19,546.44,591.34,879.11,0.2435
317922,1480.88,1849.63,1662.00,2042.76,0.1409
317922,140.92,594.28,244.38,676.22,0.0693
317922,1511.00,1889.26,1646.43,2019.33,0.2887
317922,17.79,3543.84,261.48,3714.23,0.0800
317922,1766.95,3114.55,1850.38,3190.98,0.0794
317922,248.16,546.49,592.59,878.77,0.0534
319897,2479.74,2734.79,2558.39,3011.06,0.1747
319897,2126.77,827.30,2540.95,1219.37,0.0545
319900,0.00,2633.97,87.59,2852.57,0.6800
319900,12.03,594.40,505.68,1284.20,0.1353
319902,443.56,1485.42,865.11,1866.80,0.5618
319905,1850.47,1459.17,2292.57,1875.07,0.2670
319905,2031.02,2436.68,2147.00,2538.03,0.2225
319905,2055.68,2158.40,2307.93,2374.28,0.0711
327010,1976.55,1488.31,2353.67,1897.92,0.2201
327010,2245.66,2034.88,2473.36,2245.58,0.0549
327012,182.51,1509.38,275.24,1611.95,0.0565
327012,182.49,1508.70,275.70,1612.34,0.2212
327012,0.00,2678.04,73.88,2848.57,0.1786
327012,1.35,2862.08,73.84,3252.64,0.1717
327015,426.31,1585.70,649.16,1819.80,0.0861
327015,0.00,2668.01,100.77,2910.94,0.3794
327015,415.78,1795.98,505.32,1911.80,0.1157
327015,424.99,1584.85,650.02,1821.31,0.0588
327017,2278.34,237.01,2502.92,414.44,0.5427
327017,1752.80,2200.47,1835.61,2311.49,0.1955
327017,2277.06,237.57,2503.89,413.53,0.0636
327019,297.92,1519.47,366.89,1582.39,0.0644
327019,109.91,1403.54,583.25,1745.28,0.1588
327019,297.64,1519.01,367.77,1582.73,0.0849
327022,2020.87,1620.40,2321.31,2003.43,0.3274
337663,1674.24,1684.91,1784.48,1803.65,0.0871
337663,3100.11,3265.95,3232.60,3388.98,0.0689
337663,1321.45,2388.23,1555.40,2575.52,0.2201
337663,3099.98,3265.72,3233.11,3388.52,0.1048
337663,1632.77,1952.84,1743.31,2038.91,0.0864
337663,1654.68,1677.11,1798.08,1852.72,0.0758
337668,1077.50,1932.17,1259.69,2145.87,0.0503
337668,1041.29,1910.19,1300.67,2188.35,0.7154
337671,731.40,222.95,836.66,303.13,0.2430
337671,1372.25,1953.17,1574.86,2141.24,0.0614
337671,1333.33,1917.42,1637.54,2151.65,0.7639
337671,2.47,3157.21,192.78,3462.87,0.3430
337676,3208.34,2148.91,3289.59,2230.12,0.0833
337676,3079.53,1909.47,3197.27,2015.61,0.0748
337676,1628.12,2736.19,1751.28,2840.46,0.3023
337676,2941.39,1778.39,3238.06,2045.95,0.2836
337676,3210.11,2576.53,3308.58,2668.26,0.1827
337676,3120.75,3242.07,3220.75,3363.07,0.1325
337676,3208.10,2148.80,3290.18,2229.98,0.0950
337676,1737.83,2542.25,1851.85,2644.54,0.0712
337676,3134.71,1889.97,3215.90,1978.26,0.0687
339192,353.28,1402.08,872.91,1913.16,0.0767
339192,58.31,1888.97,296.29,2116.07,0.0597
339195,1132.29,1695.08,1399.40,2033.38,0.1726
339195,610.41,1172.60,903.26,1410.19,0.1226
339195,887.03,2316.66,1071.52,2488.39,0.0956
339198,1934.90,1912.13,2221.33,2178.82,0.0568
339198,1977.10,1913.82,2189.78,2160.26,0.6235
339198,2607.13,2290.02,2713.66,2396.70,0.3371
339198,2348.45,1974.99,2853.22,2488.93,0.1904
339198,3197.30,3243.25,3327.00,3483.24,0.0710
339198,2037.86,1521.84,2198.70,1697.47,0.0594
339198,2758.55,2734.46,2999.57,2960.44,0.0565
339198,1799.08,2489.44,1968.59,2713.78,0.0532
351990,1967.52,1645.07,2383.59,2052.58,0.2053
351990,2451.71,775.70,2553.85,883.84,0.1237
351990,2319.56,1700.03,2480.03,1850.15,0.0964
351991,232.51,1539.07,463.04,1752.63,0.3548
351991,2.80,1127.10,168.51,1326.40,0.1545
351992,404.24,1699.53,473.02,1754.05,0.0535
351992,674.08,2088.12,809.91,2207.61,0.3835
351992,403.95,1699.49,473.76,1754.06,0.1292
351992,204.90,1649.09,669.71,2033.92,0.0677
351994,2290.50,235.16,2529.83,468.79,0.3496
351994,1792.02,2232.91,1959.96,2453.70,0.3900
351994,2147.14,2241.90,2522.30,2698.85,0.2862
351994,2491.99,517.51,2557.28,635.75,0.0976
351994,2214.63,206.42,2558.39,498.47,0.0853
359922,2417.80,1768.92,2574.47,1908.97,0.3737
359922,1818.10,1821.64,2087.58,2054.58,0.1065
359922,2417.17,1769.45,2574.41,1908.92,0.1214
359922,1963.92,2615.66,2089.63,2744.77,0.0735
359922,3035.36,1288.24,3316.96,1532.77,0.0531
359924,1059.50,1649.61,1305.95,1932.64,0.0584
359924,122.47,1170.70,480.39,1470.69,0.8460
359924,1060.18,1647.94,1306.26,1934.80,0.1623
359924,0.00,495.08,52.33,670.90,0.0584
359926,1020.08,2212.66,1474.75,2637.49,0.0965
359928,1955.80,1952.79,2133.38,2206.76,0.0591
362266,2316.27,1873.91,2425.41,1997.27,0.2715
362266,2269.72,1853.56,2464.28,2066.20,0.4644
362267,35.47,1673.67,423.26,2033.58,0.0945
362269,425.42,1746.71,652.33,2024.28,0.2270
362269,425.60,1745.56,652.56,2026.93,0.2145
362269,1.50,2830.57,86.16,2961.35,0.0698
362271,2312.25,219.37,2533.03,373.45,0.6598
362271,2311.79,219.71,2534.39,373.02,0.0831
362271,2361.55,2571.04,2458.55,2659.46,0.0522
402750,2307.87,1604.27,2562.06,1900.39,0.5647
402752,673.02,2058.86,782.47,2164.10,0.1588
402752,603.98,2459.59,862.24,2743.17,0.0638
402752,271.09,2017.13,398.21,2137.71,0.0513
402752,521.44,2380.13,947.77,2802.18,0.3055
402752,672.93,2058.86,782.68,2163.56,0.0866
402752,952.06,2144.74,1048.08,2247.99,0.0836
402752,609.11,1892.01,1047.48,2421.57,0.0596
402755,668.49,2534.65,921.48,2833.31,0.1161
402755,58.51,1591.59,352.79,1854.26,0.0532
402755,529.21,2462.71,1002.88,2895.96,0.3941
402755,88.90,3288.23,259.26,3497.58,0.1340
402755,445.75,1731.71,1322.68,2533.90,0.1206
402759,2890.04,499.55,3032.33,643.82,0.2021
402759,3071.02,748.87,3243.11,969.04,0.0533
402759,2030.04,1895.35,2871.09,2744.63,0.3538
402759,3205.62,3443.59,3326.52,3628.86,0.1591
402759,3019.38,268.20,3320.28,716.32,0.1108
403017,2172.43,1615.56,2717.66,2062.92,0.0537
403019,1173.80,1737.81,1380.61,1986.81,0.5089
403019,570.78,3201.42,674.17,3286.71,0.3742
403019,459.88,2977.90,921.68,3354.60,0.0878
403019,1075.42,2693.87,1256.51,2879.10,0.0799
403022,1687.99,1665.99,1798.98,1776.57,0.4356
403022,1704.02,1455.85,2362.69,1938.77,0.1191
403022,2324.32,2363.33,2954.55,2891.77,0.0836
403025,700.13,257.88,801.07,351.89,0.3011
403025,990.00,800.64,1124.37,906.83,0.2847
403025,358.22,461.44,470.67,557.19,0.2646
403025,362.08,205.23,480.07,301.73,0.0830
403025,695.38,256.84,815.45,374.28,0.3061
403025,357.96,461.51,471.09,557.75,0.2486
403025,1507.43,1698.61,1620.14,1834.86,0.1505
403025,990.74,800.74,1124.45,906.55,0.0664
418794,2458.37,1659.19,2631.92,1842.51,0.3233
418794,2471.48,1675.94,2617.62,1821.89,0.0721
418794,2891.87,1617.31,3208.54,1860.71,0.0552
418800,409.81,1194.94,707.94,1423.35,0.0501
418805,1205.88,1732.62,1436.29,2003.87,0.3194
418805,1359.23,2489.03,1486.04,2642.76,0.0656
418808,2174.47,1876.78,2291.37,1993.30,0.0878
418808,2992.22,971.77,3112.75,1089.19,0.0637
418808,2026.96,1528.01,2567.95,2033.11,0.1050
418808,2174.44,1876.38,2291.37,1992.47,0.0922
418808,2392.54,1638.93,2550.98,1785.83,0.0800
429186,909.71,1617.64,1168.17,1840.96,0.0714
430448,2514.32,1416.06,3153.75,1863.04,0.0586
430449,522.00,2275.12,670.88,2413.26,0.0788
430452,108.67,2575.34,743.04,3009.37,0.0665
430455,3213.92,3586.37,3326.08,3882.04,0.0979
430461,0.00,473.74,108.67,673.84,0.1125
430461,476.05,1318.41,906.31,1822.68,0.0603
430464,33.76,3234.88,230.87,3508.14,0.7468
430464,915.91,1906.38,1196.64,2142.40,0.1810
435241,1916.11,1357.21,2057.26,1535.66,0.1875
435241,2414.77,1031.68,2526.07,1172.38,0.0803
435241,1912.43,1544.79,1995.55,1623.64,0.0775
435241,1822.99,1098.45,2538.06,1645.48,0.3642
435241,2414.71,1031.52,2525.90,1173.14,0.1939
435241,1915.74,1356.58,2058.41,1537.29,0.1311
435241,1912.20,1544.74,1995.86,1623.70,0.0668
435243,316.09,1290.33,581.55,1494.36,0.0644
435243,12.40,827.34,665.41,1550.75,0.0801
435243,42.23,1495.83,528.15,1940.90,0.0683
435246,383.99,1058.87,654.56,1322.88,0.2424
435246,472.36,2177.32,722.16,2393.81,0.0856
435246,417.50,1076.32,659.30,1349.77,0.6414
435246,232.53,1245.22,891.73,1974.87,0.0720
435249,1637.13,1391.93,1745.08,1516.43,0.0904
435249,1898.00,2104.28,2138.27,2284.01,0.0504
435249,1885.08,1075.82,2217.31,1461.86,0.5226
435249,1898.26,2103.92,2139.34,2284.78,0.1313
435249,1651.81,1417.88,1744.13,1517.05,0.0549
435252,272.20,1677.00,689.20,2075.80,0.1178
435252,318.92,1098.07,515.92,1297.06,0.0577
435252,271.40,1675.78,690.96,2078.97,0.3183
435252,100.19,1835.01,290.65,2077.28,0.0957
448443,3250.75,347.48,3326.47,530.12,0.1826
448452,2768.63,425.56,3317.05,923.96,0.1215
449845,2518.09,1204.87,2865.25,1448.87,0.2200
449848,1294.95,2036.36,1416.05,2158.73,0.0632
449848,539.93,1428.63,743.74,1673.96,0.6354
449848,1294.76,2035.72,1416.01,2158.56,0.1131
449848,0.23,399.10,105.19,717.07,0.0841
449854,3283.91,3452.83,3327.00,3814.65,0.7643
453532,1451.30,1658.64,1562.28,1774.74,0.3524
453532,2260.52,1475.26,2348.59,1541.32,0.1076
453532,1450.92,1658.32,1561.97,1774.97,0.0748
453533,445.19,1008.42,647.13,1211.48,0.0895
453533,199.60,1529.22,401.78,1712.95,0.0765
453533,670.31,1778.35,872.43,2017.22,0.0555
453533,671.64,1777.73,871.36,2017.74,0.0695
453533,454.19,2139.10,534.13,2220.77,0.0695
453535,126.75,1216.30,248.70,1345.33,0.3142
453535,883.44,1578.95,1085.13,1892.96,0.1711
453535,271.41,1800.01,411.53,1918.21,0.0806
453535,601.80,1459.97,676.54,1528.69,0.0741
453535,601.85,1459.88,677.08,1529.00,0.2015
453535,126.69,1216.59,248.75,1346.39,0.1415
453535,296.68,1793.10,397.59,1892.44,0.1346
453535,318.02,1173.34,386.15,1236.49,0.0577
453535,9.27,1216.89,419.59,1693.71,0.0537
453537,2465.38,2503.20,2535.55,2593.24,0.6199
453537,2481.09,712.65,2540.64,788.24,0.3926
461456,2725.60,1432.26,3019.41,1672.55,0.0936
461456,2995.61,1147.78,3102.04,1251.41,0.0676
461460,253.05,1544.61,419.94,1717.14,0.0827
461460,259.25,1542.16,402.81,1680.54,0.3816
461460,344.88,1674.95,852.11,2106.15,0.1685
461465,262.79,2022.25,544.01,2280.68,0.0910
461465,580.49,1776.10,979.60,2264.22,0.0670
461471,2786.98,1250.27,2979.31,1444.97,0.2766
461471,2827.70,1271.09,2965.75,1417.00,0.4715
461471,2302.96,1924.74,2441.22,2085.42,0.4656
482526,2076.17,1538.54,2318.35,1836.64,0.1170
482531,9.62,1082.62,249.71,1296.15,0.0604
482534,564.25,1986.07,807.43,2302.98,0.2071
482534,1295.54,2025.68,1559.19,2318.07,0.0745
482534,23.59,606.30,629.84,1541.87,0.0674
482540,2395.79,1614.34,2582.82,1795.47,0.7227
