id,box_x1,box_y1,box_x2,box_y2,score
batch_31_img_3,1487.0514,451.37714,1722.5421,579.44104,0.25498748
batch_31_img_3,698.37585,908.16956,930.3333,1071.9054,0.20913194
batch_31_img_3,1186.9681,1490.1779,1302.4733,1568.5372,0.12252357
batch_31_img_3,511.87064,1410.4166,653.3748,1516.3263,0.11934429
batch_31_img_3,777.0682,901.36163,923.661,1029.845,0.07890652
batch_31_img_3,1293.7987,53.941784,1792.0,614.2921,0.06868598
batch_31_img_3,1105.903,1116.8917,1304.8241,1232.1875,0.06801012
batch_31_img_3,859.2986,1287.7703,940.63873,1350.1835,0.05432923
batch_31_img_3,1083.677,1077.7393,1327.6978,1281.6447,0.052476417
batch_32_img_0,1620.7775,1252.017,1750.1364,1353.382,0.8686224
batch_32_img_0,1176.0151,1043.9796,1320.954,1169.3717,0.47666305
batch_32_img_0,1596.7944,1223.9396,1764.0767,1381.0442,0.32470268
batch_32_img_0,1435.0187,1367.8475,1512.2839,1438.6041,0.24037053
batch_32_img_0,1199.5171,1059.6089,1305.7911,1141.2836,0.14305268
batch_32_img_0,1610.8959,878.5269,1733.9275,1025.2448,0.09427209
batch_32_img_0,1603.7996,896.4612,1782.1503,1095.8171,0.09342476
batch_32_img_0,1424.6597,1131.8115,1512.0635,1201.9777,0.08717029
batch_32_img_0,1638.384,898.0464,1730.08,984.4252,0.06454027
batch_32_img_0,1425.1714,1346.3951,1539.5463,1461.3723,0.053569525
batch_32_img_1,154.47342,573.32794,1227.8401,1432.0543,0.5241168
batch_32_img_1,231.36525,669.39606,887.57306,1097.9972,0.4771754
batch_32_img_1,307.6154,710.2703,1123.826,1249.5206,0.35833958
batch_32_img_1,241.17776,720.9666,699.7993,983.4614,0.27389723
batch_32_img_1,560.1356,792.1526,1302.6449,1342.9554,0.20638351
batch_32_img_1,377.96814,776.7404,599.6908,950.43835,0.19492385
batch_32_img_1,68.72729,527.4453,735.88824,1164.9348,0.11648634
batch_32_img_1,391.62067,843.53937,622.5136,972.0233,0.09625905
batch_32_img_1,938.6105,973.714,1182.5236,1174.0482,0.0859956
batch_32_img_1,330.63788,956.99023,988.33887,1402.6014,0.08558312
batch_32_img_1,864.8701,891.945,1213.2932,1186.762,0.079100475
batch_32_img_1,338.1132,796.8868,826.33203,1084.2314,0.0748692
batch_32_img_1,309.8066,726.24725,578.0296,930.06104,0.05899033
batch_32_img_1,153.29364,662.216,438.46243,899.138,0.05442552
batch_32_img_1,154.1228,709.6584,343.63364,835.1597,0.050357968
batch_32_img_1,426.987,807.5137,714.5526,1023.5186,0.050042443
batch_32_img_2,593.7435,1542.8036,791.91986,1660.5107,0.83702886
batch_32_img_2,691.2091,1142.8784,805.0245,1207.0486,0.30688065
batch_32_img_2,167.30492,848.20776,312.2665,907.4685,0.15021466
batch_32_img_2,410.99612,613.09247,630.18695,711.6013,0.14394167
batch_32_img_2,122.51851,824.7583,331.00314,909.9496,0.12874646
batch_32_img_2,653.99414,1126.2489,831.44006,1217.5366,0.11576971
batch_32_img_2,393.41885,587.3176,668.80597,772.9214,0.06827058
batch_32_img_2,464.66855,639.8403,596.97266,702.5363,0.067085885
batch_32_img_2,111.08701,779.6336,386.9369,952.9725,0.061701365
batch_32_img_3,1450.6249,709.3556,1700.8817,890.2449,0.47841692
batch_32_img_3,1363.0039,668.0017,1736.0886,923.06793,0.47686747
batch_32_img_3,1527.1938,759.2347,1735.8527,893.51385,0.22753933
batch_32_img_3,1286.0627,558.81177,1784.6273,979.7181,0.2118049
batch_32_img_3,1451.0367,642.4137,1682.9539,834.9371,0.20027955
batch_32_img_3,1510.2051,624.7635,1769.5789,885.92365,0.17602614
batch_32_img_3,1544.1356,765.782,1680.7972,836.3283,0.103738785
batch_32_img_3,1188.656,470.2461,1792.0,1199.7797,0.102328226
batch_32_img_3,1428.8099,720.7152,1605.2155,868.2709,0.069502234
batch_32_img_3,1564.8441,774.4719,1660.5144,860.38873,0.06783341
batch_32_img_3,1555.7385,638.4509,1648.0461,710.7317,0.06324248
batch_32_img_3,1533.7506,616.0017,1659.639,741.7154,0.051358595
batch_33_img_0,249.64417,1806.1177,472.34808,1976.1964,0.96689
batch_33_img_0,202.91318,1773.625,537.8299,2003.5592,0.47821325
batch_33_img_0,629.74023,1794.9148,771.5333,1914.3988,0.26596105
batch_33_img_0,652.0948,1819.0852,736.9836,1886.2275,0.23457064
batch_33_img_0,620.7611,1042.3519,782.2908,1144.0757,0.115268394
batch_33_img_0,653.76495,1062.3339,758.5079,1135.0469,0.071960226
batch_33_img_0,671.4204,1840.9824,725.48553,1879.7684,0.05122818
batch_33_img_1,566.5363,774.9134,1792.0,1906.7161,0.76417613
batch_33_img_1,779.7218,1133.4077,1758.2485,1839.2035,0.4273354
batch_33_img_1,1047.2064,895.38074,1717.7169,1150.6265,0.3784006
batch_33_img_1,1426.3208,929.13715,1597.9833,1042.7084,0.3559099
batch_33_img_1,1460.067,950.73944,1594.7281,1014.6906,0.32621866
batch_33_img_1,703.859,830.7289,1745.2618,1444.844,0.28741223
batch_33_img_1,1377.5292,905.2771,1691.835,1096.4261,0.28135097
batch_33_img_1,637.0516,1112.2427,790.7366,1226.1658,0.27523315
batch_33_img_1,1275.2341,941.6139,1627.9382,1054.1985,0.1700643
batch_33_img_1,1086.8463,1339.0145,1717.2532,1825.8003,0.13094617
batch_33_img_1,598.50543,1078.9347,847.908,1252.4642,0.119641915
batch_33_img_1,657.8319,1139.6902,759.99634,1212.2573,0.11328205
batch_33_img_1,849.7509,1414.4894,1676.5513,1680.0204,0.11106014
batch_33_img_1,814.7758,1234.8339,1071.5665,1343.8004,0.07070865
batch_33_img_1,662.87225,1125.876,792.6331,1193.8219,0.061295863
batch_33_img_1,1255.3127,1420.8865,1679.7771,1771.5105,0.056822192
batch_33_img_1,676.27014,1105.7784,1195.2837,1375.7542,0.05062887
batch_33_img_2,198.3648,1054.9818,327.44345,1137.251,0.8830917
batch_33_img_2,161.58232,1032.8544,351.78348,1163.7621,0.2054298
batch_33_img_2,712.68805,1181.3198,872.995,1303.1951,0.15758449
batch_33_img_2,65.406746,0.0,637.2187,561.1803,0.14649937
batch_33_img_2,1067.4604,1242.1729,1217.6552,1381.7747,0.106708586
batch_33_img_2,651.0968,1147.4984,886.9361,1323.4923,0.053924616
batch_33_img_3,1263.297,623.77234,1376.0295,709.06146,0.8778828
batch_33_img_3,1123.5245,931.5831,1397.9688,1149.2163,0.50081915
batch_33_img_3,1239.6194,596.49524,1396.4918,740.8136,0.3031205
batch_33_img_3,1057.4619,880.2112,1511.1578,1247.068,0.21696793
batch_33_img_3,1376.9291,1490.0496,1503.8438,1607.2323,0.11093393
batch_33_img_3,1218.2595,942.8784,1397.36,1093.4276,0.06273779
batch_33_img_3,1111.0366,966.5721,1282.0608,1112.9342,0.053551346
batch_34_img_0,300.4966,873.9864,469.95895,965.57904,0.43653628
batch_34_img_0,325.0312,974.6103,813.9999,1226.437,0.2888217
batch_34_img_0,391.74915,965.1957,676.68335,1179.0125,0.25872505
batch_34_img_0,252.2883,871.4208,865.92377,1293.3944,0.23457526
batch_34_img_0,420.90036,1018.745,630.79425,1135.4604,0.19884983
batch_34_img_0,1032.5066,1166.8589,1176.2007,1294.7458,0.13418117
batch_34_img_0,481.807,1045.2906,591.3455,1108.2262,0.105189644
batch_34_img_0,449.1504,1680.7712,531.5693,1737.3424,0.102606714
batch_34_img_0,429.02695,1659.9294,551.8251,1748.0026,0.07192193
batch_34_img_1,116.4903,725.7714,223.68744,810.913,0.7079313
batch_34_img_1,105.249084,706.3906,249.38445,836.47363,0.45649767
batch_34_img_1,103.37447,1371.5837,265.775,1524.9591,0.29683334
batch_34_img_1,231.62556,1066.7592,406.4429,1236.2863,0.2597248
batch_34_img_1,158.56302,1623.1642,379.82953,1833.7708,0.15258846
batch_34_img_1,525.04626,1498.9574,610.7096,1563.0052,0.14185533
batch_34_img_1,195.88681,1704.2765,359.84012,1840.2925,0.10800993
batch_34_img_1,502.84778,1477.2433,634.6767,1588.0836,0.08926822
batch_34_img_1,209.03589,1584.3201,389.65115,1743.318,0.0832509
batch_34_img_1,467.58136,1214.41,655.5025,1385.5515,0.07946286
batch_34_img_1,542.285,1505.4652,597.1028,1539.6947,0.0753013
batch_34_img_1,135.54025,1396.9913,239.59515,1483.0892,0.06838556
batch_34_img_1,234.58824,1611.2218,374.90875,1693.9126,0.06665373
batch_34_img_2,813.2443,676.7597,1186.3334,941.64795,0.6176408
batch_34_img_2,849.80975,717.1293,1107.1799,900.9564,0.46186984
batch_34_img_2,726.74066,552.54846,1521.7781,1063.5741,0.3547374
batch_34_img_2,919.37225,685.25635,1159.3833,861.33435,0.3500932
batch_34_img_2,1301.3652,698.429,1460.969,809.8239,0.3440152
batch_34_img_2,978.89484,723.3248,1099.9457,795.2419,0.28626087
batch_34_img_2,875.87897,785.11694,1021.74146,911.4601,0.22559533
batch_34_img_2,1017.2081,1681.5548,1154.2218,1796.2755,0.22293076
batch_34_img_2,952.79443,700.1055,1104.2025,821.0737,0.2062507
batch_34_img_2,854.8042,1317.2227,1011.0194,1436.1593,0.20087959
batch_34_img_2,900.3692,821.02356,1008.6725,880.6949,0.19527934
batch_34_img_2,1373.8193,945.8934,1461.3604,1012.74396,0.15333103
batch_34_img_2,1246.0566,650.2366,1507.0168,847.00836,0.14382218
batch_34_img_2,874.06396,1335.6466,986.2309,1413.5514,0.10522825
batch_34_img_2,1333.4144,716.9058,1449.9888,790.1801,0.10459981
batch_34_img_2,1348.7782,928.2655,1477.6132,1034.4495,0.08222927
batch_34_img_2,1074.109,841.0096,1157.4835,894.58655,0.076781765
batch_34_img_2,642.4986,399.41943,1723.8137,1378.957,0.07029508
batch_34_img_2,926.1423,755.43964,1211.117,932.8117,0.06626208
batch_34_img_2,1079.9991,853.17175,1183.6481,910.9915,0.06381904
batch_34_img_2,993.35565,1641.9658,1192.0803,1825.7421,0.059996467
batch_34_img_2,801.7183,1270.6067,1042.4409,1470.6825,0.053246964
batch_34_img_3,643.4668,1180.0751,756.19836,1265.5942,0.5010128
batch_34_img_3,117.987274,1570.0913,217.44763,1646.8916,0.3092758
batch_34_img_3,417.54956,1155.9452,496.66562,1225.3591,0.29341137
batch_34_img_3,174.60071,829.769,363.5962,975.5856,0.28826308
batch_34_img_3,613.6907,1150.8291,782.4824,1297.7189,0.13978493
batch_34_img_3,425.32443,1177.1328,467.84445,1219.3445,0.1238904
batch_34_img_3,383.5111,1133.0872,512.029,1259.0333,0.11613674
batch_34_img_3,201.82512,1413.3839,300.84344,1492.8942,0.11231829
batch_34_img_3,97.177666,1545.6804,249.02367,1663.6156,0.10965446
batch_34_img_3,218.53917,1167.3756,357.9949,1297.5737,0.08934747
batch_34_img_3,124.55242,791.9833,428.93277,1004.2313,0.085963085
batch_34_img_3,431.58408,1184.1033,461.63132,1213.4517,0.07772733
batch_34_img_3,212.63512,813.0145,414.21182,948.8115,0.060320567
batch_34_img_3,0.0,494.85614,759.15125,1387.948,0.05012663
batch_35_img_0,290.19135,1199.9684,692.79834,1617.8168,0.89100283
batch_35_img_0,197.20662,1137.8351,816.9782,1700.1777,0.7936056
batch_35_img_0,346.83643,1246.9277,629.38983,1532.8168,0.34624547
batch_35_img_0,268.04147,863.1518,343.33093,928.5187,0.23278375
batch_35_img_0,23.512783,277.83658,165.27469,382.1277,0.15094309
batch_35_img_0,410.85345,1330.816,658.9298,1575.059,0.11246914
batch_35_img_0,692.51495,1074.2069,1176.6062,1627.865,0.09642234
batch_35_img_0,111.00527,950.2928,1133.9907,1817.8126,0.07963521
batch_35_img_0,281.0979,873.97595,328.57547,917.5313,0.06995255
batch_35_img_0,833.034,1142.8198,1066.8229,1420.3679,0.060487818
batch_35_img_0,282.15527,880.6429,313.92886,911.675,0.051807076
batch_35_img_0,502.73337,351.56433,585.2587,417.80545,0.050098218
batch_35_img_1,1200.0214,391.18945,1369.0009,488.95575,0.4244076
batch_35_img_1,1110.5253,1074.4551,1207.3591,1152.8925,0.31276688
batch_35_img_1,1112.2578,1245.504,1226.0889,1324.9712,0.14650851
batch_35_img_1,1084.6045,1048.8188,1235.4856,1187.0156,0.1432639
batch_35_img_1,1450.1682,784.5181,1688.4504,971.6493,0.10467647
batch_35_img_1,1238.722,632.27783,1725.6818,1067.9127,0.10345298
batch_35_img_1,1132.4779,366.02133,1425.004,529.4577,0.08238996
batch_35_img_1,1328.091,748.243,1703.5688,990.5708,0.07074319
batch_35_img_1,1247.0371,398.77567,1364.2428,467.76398,0.06464654
batch_35_img_1,910.4077,798.5938,1059.0896,917.7679,0.06128664
batch_35_img_2,171.9537,881.5044,1223.7911,1738.5497,0.87714577
batch_35_img_2,521.6487,1087.1262,1213.707,1661.967,0.21639632
batch_35_img_2,209.19151,943.527,990.2414,1457.8411,0.15671368
batch_35_img_2,223.77646,1529.2786,551.80634,1709.1561,0.07765616
batch_35_img_2,365.5061,1031.2706,860.3055,1362.3766,0.071871795
batch_35_img_2,394.84033,960.0592,612.0809,1082.5953,0.06855988
batch_35_img_2,750.6951,1170.6387,1157.0636,1549.0651,0.06131004
batch_35_img_2,459.74344,1104.7944,726.144,1233.8829,0.05946669
batch_35_img_2,270.39307,1417.78,350.7309,1470.3795,0.055567604
batch_35_img_2,394.69653,1170.4607,1145.2047,1460.7953,0.052365262
batch_35_img_3,1331.1748,1456.8499,1527.1278,1582.3585,0.14955564
batch_35_img_3,1270.4506,1443.9747,1517.0758,1667.8837,0.14781988
batch_35_img_3,1312.2684,1414.1803,1572.2817,1621.4495,0.119195044
batch_35_img_3,1229.6539,1274.3567,1374.1227,1397.7352,0.09137428
batch_35_img_3,993.1542,930.9599,1118.2711,999.3525,0.0848571
batch_35_img_3,1192.746,1237.5134,1421.4169,1413.76,0.07327075
batch_35_img_3,1559.6537,1149.0159,1658.7269,1226.6584,0.062905304
batch_35_img_3,1357.418,1581.9259,1457.7217,1645.8,0.05574661
batch_35_img_3,829.92847,1071.0446,1117.3745,1258.2604,0.054275997
batch_35_img_3,978.0426,920.4045,1144.4374,1026.5602,0.050797645
batch_36_img_0,990.51825,1564.3677,1135.5632,1671.0714,0.17530604
batch_36_img_0,1018.5205,1579.1268,1113.7345,1645.7023,0.11347106
batch_36_img_0,1478.2882,1227.3494,1576.9253,1304.3853,0.1047896
batch_36_img_0,995.449,845.29333,1144.2781,942.7567,0.10219021
batch_36_img_0,955.42065,1544.647,1188.0178,1698.023,0.08860815
batch_36_img_0,774.2916,1228.9982,953.4191,1356.0416,0.06405041
batch_36_img_0,813.1497,1255.6852,902.86145,1327.3452,0.050016154
batch_36_img_1,1659.7761,1524.583,1785.3187,1626.5359,0.0589636
batch_36_img_2,970.9031,724.49603,1181.773,857.4431,0.6793592
batch_36_img_2,1031.5447,1473.2301,1185.9031,1578.3677,0.4385132
batch_36_img_2,918.56616,680.97516,1241.2333,886.80334,0.40022895
batch_36_img_2,1366.4336,1281.6609,1489.7089,1359.3458,0.35660183
batch_36_img_2,1301.7347,1483.2705,1475.2758,1582.2928,0.35622403
batch_36_img_2,1111.7856,1909.0724,1333.8738,2026.3005,0.21951936
batch_36_img_2,981.7919,754.20654,1135.989,831.4897,0.1923636
batch_36_img_2,982.2974,1896.785,1369.678,2047.1046,0.15406673
batch_36_img_2,1336.6686,1248.8107,1522.369,1405.7567,0.1494258
batch_36_img_2,880.0903,1614.6036,973.9259,1682.5359,0.12438211
batch_36_img_2,1657.9121,1475.5979,1734.1389,1548.372,0.11219657
batch_36_img_2,855.9621,1589.8258,1003.9557,1711.107,0.09585964
batch_36_img_2,911.2173,1907.6791,1157.4547,2016.5923,0.094800055
batch_36_img_2,825.323,635.97675,1324.9174,965.1066,0.093516454
batch_36_img_2,933.31433,744.9463,1152.2275,899.8525,0.09123414
batch_36_img_2,1261.4037,1448.9714,1494.1438,1636.4889,0.09098474
batch_36_img_2,1005.80066,691.12964,1228.8433,829.0146,0.06743553
batch_36_img_2,992.0263,1435.3792,1230.3091,1626.3433,0.06397241
batch_36_img_2,1349.545,1487.8473,1466.1172,1557.6427,0.063728705
batch_36_img_2,709.3573,1718.0245,828.50745,1844.5952,0.05846437
batch_36_img_2,1534.8306,1039.8735,1604.9281,1103.4132,0.05554605
batch_36_img_2,1167.5017,1920.4075,1312.2073,2005.3085,0.053946957
batch_36_img_2,835.4041,857.16693,930.5596,928.49274,0.053236797
batch_36_img_2,710.3562,1756.093,796.4187,1827.5844,0.052999973
batch_36_img_2,651.4998,1664.136,852.2239,1866.9777,0.050077926
batch_36_img_3,302.7298,1432.3165,467.15646,1578.4409,0.9614185
batch_36_img_3,155.6878,514.50464,294.81525,619.39844,0.83509684
batch_36_img_3,306.76578,752.8769,458.31863,874.30115,0.418784
batch_36_img_3,335.11166,770.806,450.2798,847.3553,0.22204992
batch_36_img_3,127.49441,489.00955,327.52332,639.3618,0.13229662
batch_36_img_3,206.349,525.59,299.2586,600.71985,0.08396414
batch_36_img_3,846.3021,1283.6854,922.6207,1352.2018,0.0820248
batch_36_img_3,263.1094,1391.5817,499.66107,1615.3181,0.062238593
batch_36_img_3,128.08287,500.75204,687.7459,1080.668,0.060647916
batch_37_img_0,368.75012,1004.597,495.77032,1114.5922,0.7464048
batch_37_img_0,672.43896,1166.8995,1000.48645,1402.0884,0.66453713
batch_37_img_0,733.0363,1205.6552,900.92773,1342.145,0.5496846
batch_37_img_0,776.743,1232.1489,862.45166,1299.7028,0.42674068
batch_37_img_0,531.9003,1057.7292,1083.8306,1516.138,0.26924366
batch_37_img_0,633.6825,1130.2004,910.1478,1351.4231,0.21346703
batch_37_img_0,576.86084,597.1714,778.221,752.9523,0.19003256
batch_37_img_0,771.30145,1221.6294,1029.6223,1427.0085,0.17512761
batch_37_img_0,495.75272,581.70233,857.67065,795.8262,0.14224248
batch_37_img_0,1302.8712,1450.3566,1456.0269,1569.6027,0.10566831
batch_37_img_0,642.35767,636.4274,739.2609,712.47406,0.08791427
batch_37_img_0,1369.7494,1449.2443,1452.4001,1522.3175,0.0858491
batch_37_img_0,793.1195,1246.0865,888.07983,1318.0747,0.07952554
batch_37_img_0,316.9447,961.6908,525.898,1155.8903,0.07864288
batch_37_img_0,781.2996,1253.074,838.7957,1293.4501,0.07230268
batch_37_img_0,1307.4098,1391.2382,1491.7614,1588.7122,0.07166238
batch_37_img_0,786.1368,1237.0593,940.7832,1392.3439,0.06240955
batch_37_img_0,1357.3997,1470.4838,1439.7981,1541.2272,0.055705212
batch_37_img_0,341.14325,468.5255,959.3838,983.38495,0.053161398
batch_37_img_1,159.07065,535.2219,326.46155,650.18787,0.91542625
batch_37_img_1,124.700676,498.82202,384.1818,674.7474,0.73765266
batch_37_img_1,224.55734,1504.1309,332.21857,1575.9684,0.36305073
batch_37_img_1,72.84929,465.25986,479.8772,712.2849,0.28722706
batch_37_img_1,198.93314,543.3984,314.92007,624.1801,0.23055252
batch_37_img_1,198.58466,1486.1293,351.80148,1588.9021,0.16449559
batch_37_img_1,18.889439,370.20593,684.1629,798.9517,0.15100484
batch_37_img_2,677.7029,937.4781,1008.0414,1108.4338,0.22452137
batch_37_img_2,472.59067,794.1952,1253.3385,1249.371,0.17772345
batch_37_img_2,679.5452,964.8757,920.8034,1064.693,0.16770099
batch_37_img_2,563.5533,913.6853,1107.747,1145.0994,0.14267118
batch_37_img_2,708.93933,981.735,828.6626,1040.7389,0.10949445
batch_37_img_2,751.8254,963.5634,1045.6063,1063.1,0.09798243
batch_37_img_3,388.49664,1382.9896,564.9924,1487.8033,0.75567573
batch_37_img_3,247.71349,1411.4996,354.66043,1481.6129,0.74729043
batch_37_img_3,433.6929,1117.0245,616.67975,1245.5203,0.4830631
batch_37_img_3,269.2479,1365.5289,604.4189,1502.6093,0.34405863
batch_37_img_3,508.7953,814.20306,639.0189,923.5502,0.31871617
batch_37_img_3,527.5426,829.3256,623.2001,903.2706,0.28064612
batch_37_img_3,57.253277,647.65735,198.47389,769.31055,0.11399147
batch_37_img_3,400.5433,1085.2855,687.86487,1271.1179,0.09191331
batch_37_img_3,37.692566,609.2842,278.04828,783.9865,0.08126156
batch_37_img_3,64.74704,676.9602,159.78444,747.8129,0.0771868
batch_37_img_3,206.8897,1398.701,397.42294,1504.1884,0.06839043
batch_37_img_3,914.6265,744.1058,1096.8556,907.2675,0.06521932
batch_38_img_0,848.2556,972.60706,949.25604,1046.3926,0.8862636
batch_38_img_0,594.292,1154.1765,733.9117,1277.3162,0.7899639
batch_38_img_0,241.02016,503.7442,338.92282,581.51886,0.6155598
batch_38_img_0,562.4086,1096.3542,772.7983,1304.5295,0.2796436
batch_38_img_0,10.889998,183.77287,99.23359,267.70367,0.24207576
batch_38_img_0,827.07947,956.7145,961.05756,1069.6555,0.23068263
batch_38_img_0,200.7211,658.8787,280.61658,728.36816,0.088024065
batch_38_img_0,882.2631,982.61774,939.08234,1030.2812,0.07783063
batch_38_img_0,0.0,144.30026,108.38343,303.20697,0.060519833
batch_38_img_0,213.94044,675.595,252.90802,722.1099,0.059527848
batch_38_img_0,856.9947,981.67365,917.2922,1031.5658,0.052677456
batch_38_img_1,942.49084,1133.6732,1146.5099,1322.4773,0.22265635
batch_38_img_1,926.8552,1378.0624,998.3753,1439.966,0.20666994
batch_38_img_1,508.53824,993.37384,603.87885,1066.2289,0.18332219
batch_38_img_1,515.66437,1293.4796,662.5371,1415.4193,0.14271927
batch_38_img_1,542.7386,1316.9142,640.6754,1389.2639,0.105353095
batch_38_img_1,929.49866,1395.3798,974.1336,1437.4749,0.095954485
batch_38_img_1,944.47314,1395.843,987.90967,1435.8954,0.084796816
batch_38_img_1,486.4729,973.4354,629.7681,1085.8394,0.06815602
batch_38_img_1,895.96924,1343.965,1011.7681,1471.3242,0.06266111
batch_38_img_1,781.9629,1533.3978,934.92755,1641.5703,0.051968075
batch_38_img_1,944.3417,1405.1509,977.03406,1427.4323,0.05006396
batch_38_img_2,506.01715,1649.9921,621.55963,1730.9137,0.61761904
batch_38_img_2,478.92114,1628.0728,645.20374,1741.0046,0.13983041
batch_38_img_2,324.56384,857.5221,560.6469,1110.5232,0.13848102
batch_38_img_2,367.9173,858.0353,506.51675,1025.7225,0.05025229
batch_38_img_3,1333.304,1399.6511,1504.9021,1488.6927,0.577733
batch_38_img_3,844.99817,1046.5465,1274.8348,1366.2731,0.31632313
batch_38_img_3,922.84186,1072.5934,1205.2512,1302.06,0.29553488
batch_38_img_3,1259.7933,1374.334,1531.568,1542.3325,0.22232713
batch_38_img_3,1047.8666,1257.6876,1159.6074,1313.7722,0.20593575
batch_38_img_3,983.221,1223.1738,1192.2982,1336.1434,0.19243504
batch_38_img_3,883.0559,1030.4421,1126.0657,1230.2367,0.13872102
batch_38_img_3,1045.0668,1274.8153,1156.8038,1333.5116,0.086278975
batch_38_img_3,1642.1945,1241.473,1736.5829,1317.2865,0.07016141
batch_38_img_3,742.7061,1016.07935,1482.1038,1502.3878,0.06927839
batch_38_img_3,1612.4519,1217.3657,1766.2859,1357.8867,0.06517262
batch_38_img_3,793.4336,1444.069,964.98676,1569.9208,0.06418654
batch_38_img_3,1065.8556,1270.0914,1115.6082,1309.9983,0.06393949
batch_38_img_3,1310.5166,1495.295,1634.2445,1677.1063,0.06354949
batch_38_img_3,1038.136,1242.2941,1133.9026,1304.9127,0.06168447
batch_38_img_3,1196.3922,1401.3564,1547.7131,1499.1516,0.053416144
batch_39_img_0,889.4501,973.2215,1041.5654,1110.1782,0.8956703
batch_39_img_0,859.3103,929.2632,1069.8694,1132.1346,0.62548375
batch_39_img_0,564.5854,784.5663,761.1026,978.14923,0.056610506
batch_39_img_1,183.32072,425.61447,304.0033,506.79907,0.5391209
batch_39_img_1,221.81677,1103.6487,1010.17206,1628.3748,0.47853875
batch_39_img_1,346.021,1261.5928,928.9631,1534.0642,0.3625503
batch_39_img_1,514.9063,1304.1677,864.6042,1522.3032,0.3124203
batch_39_img_1,623.64014,1378.1328,910.34985,1491.7653,0.16083139
batch_39_img_1,369.3841,1243.9004,766.88104,1460.295,0.1377403
batch_39_img_1,341.4689,235.70285,425.90747,304.59393,0.13045016
batch_39_img_1,274.62994,1164.2664,448.65735,1271.4596,0.10880516
batch_39_img_1,530.75934,1378.2421,808.7837,1495.4374,0.097351216
batch_39_img_1,318.478,1185.1589,427.56143,1246.3966,0.07848166
batch_39_img_1,986.0596,1341.1902,1079.0406,1409.9879,0.07567265
batch_39_img_1,567.63873,1401.4025,866.84033,1532.4026,0.06970379
batch_39_img_1,233.96028,1184.8778,728.45795,1421.5093,0.06348076
batch_39_img_1,961.3635,1315.0371,1091.423,1435.6561,0.058864195
batch_39_img_1,31.849812,787.3508,114.47688,864.025,0.05575074
batch_39_img_1,328.83545,214.08188,441.2225,324.1208,0.05421481
batch_39_img_1,456.59805,1255.7096,688.4685,1370.9081,0.053948388
batch_39_img_2,1318.3876,577.17773,1654.7058,848.0183,0.9360425
batch_39_img_2,754.51166,1313.8618,890.2363,1455.8356,0.3449073
batch_39_img_2,776.2054,1345.4147,878.3193,1434.748,0.32118177
batch_39_img_2,1221.8202,494.5706,1734.4417,923.5213,0.30110306
batch_39_img_2,927.1699,1060.6425,1020.50793,1136.0823,0.14006342
batch_39_img_2,1325.2856,676.19055,1554.4271,850.96924,0.1270743
batch_39_img_2,1050.8674,405.1161,1786.1473,1021.87915,0.08796244
batch_39_img_2,1418.4491,569.0455,1653.5023,764.4591,0.07619643
batch_39_img_2,917.7982,1036.6554,1043.059,1151.4148,0.061039016
batch_39_img_3,299.9527,869.01074,599.15173,1112.8519,0.60241634
batch_39_img_3,361.9501,914.5042,560.3291,1080.9883,0.599361
batch_39_img_3,281.19873,865.1873,377.38016,946.4574,0.42038015
batch_39_img_3,214.59627,808.45667,663.94086,1207.1536,0.27923438
batch_39_img_3,245.54448,840.45874,419.70224,983.9746,0.2279733
batch_39_img_3,316.03226,902.4696,471.00058,1075.2046,0.09481732
batch_39_img_3,402.0523,899.76746,613.0553,1049.6874,0.0863227
batch_39_img_3,405.20135,959.49713,535.75635,1040.857,0.07131674
batch_39_img_3,395.32053,923.86163,484.07812,1037.2455,0.06353568
batch_39_img_3,93.71732,688.2183,727.02014,1399.9464,0.06004168
batch_40_img_0,1235.5411,1160.1075,1417.4386,1306.3993,0.63560045
batch_40_img_0,1190.6318,1116.8014,1449.8732,1334.728,0.29720917
batch_40_img_0,1255.622,1188.4331,1388.9796,1287.7716,0.10133978
batch_40_img_0,1131.752,1038.0095,1559.167,1463.6686,0.06879456
batch_40_img_0,1645.5785,1522.4568,1783.9567,1625.7886,0.055454653
batch_40_img_0,1674.4785,1541.131,1751.4675,1613.6283,0.05187189
batch_40_img_1,1249.1808,1378.3168,1323.6116,1447.4391,0.36544177
batch_40_img_1,1266.9462,1397.5051,1309.0812,1435.9795,0.23228975
batch_40_img_1,1218.113,1351.0132,1351.7013,1483.4501,0.1885855
batch_40_img_1,1267.2119,1406.2253,1300.0912,1427.921,0.12949446
batch_40_img_1,1360.2501,1224.7595,1443.0907,1300.5566,0.06694751
batch_40_img_2,1215.4832,620.1088,1390.3478,732.77356,0.84433675
batch_40_img_2,1110.3088,1212.1747,1207.7686,1281.6492,0.5081819
batch_40_img_2,735.5485,771.77686,877.40393,906.83356,0.36714807
batch_40_img_2,1184.759,596.75806,1412.6791,775.6637,0.2698909
batch_40_img_2,1079.7384,1182.982,1240.049,1322.6387,0.087027356
batch_40_img_2,751.1421,801.7047,850.4495,886.345,0.07838453
batch_40_img_2,1025.746,1078.3818,1108.039,1142.2278,0.05987622
batch_40_img_2,1121.164,1217.541,1182.1622,1261.9243,0.051807225
batch_40_img_3,645.5056,1117.5796,740.49207,1194.164,0.8225798
batch_40_img_3,1644.7744,654.90283,1776.6068,786.49713,0.78227186
